Timestamp,Class,Confidence Score,FPS,Error,Delta Error
32,track,"tensor([0.9644], device='cuda:0')",2.77,-1.9,2.84
32,track,"tensor([0.9605], device='cuda:0')",3.59,1.65,3.55
32,track,"tensor([0.9628], device='cuda:0')",3.14,-0.42,-2.07
33,track,"tensor([0.9614], device='cuda:0')",3.54,0.23,0.65
33,track,"tensor([0.9564], device='cuda:0')",4.25,4.15,3.92
33,track,"tensor([0.9496], device='cuda:0')",3.09,3.89,-0.26
33,track,"tensor([0.9414], device='cuda:0')",3.49,6.54,2.65
34,track,"tensor([0.9424], device='cuda:0')",3.31,8.48,1.94
34,track,"tensor([0.9275], device='cuda:0')",2.76,9.98,1.5
34,track,"tensor([0.9374], device='cuda:0')",3.52,11.91,1.93
35,track,"tensor([0.9306], device='cuda:0')",4.29,12.26,0.35
35,track,"tensor([0.9175], device='cuda:0')",3.21,14.21,1.95
35,track,"tensor([0.9280], device='cuda:0')",3.59,15.07,0.86
36,track,"tensor([0.9251], device='cuda:0')",3.11,17.94,2.87
36,track,"tensor([0.8387], device='cuda:0')",3.03,25.67,7.73
36,track,"tensor([0.8928], device='cuda:0')",4.02,24.27,-1.4
37,track,"tensor([0.8857], device='cuda:0')",2.82,22.12,-2.15
37,track,"tensor([0.9319], device='cuda:0')",2.42,16.72,-5.4
37,track,"tensor([0.9562], device='cuda:0')",4.46,14.16,-2.56
37,track,"tensor([0.9366], device='cuda:0')",3.27,12.31,-1.85
38,track,"tensor([0.9196], device='cuda:0')",3.11,8.85,-3.46
38,track,"tensor([0.9317], device='cuda:0')",3.95,2.97,-5.88
38,track,"tensor([0.9395], device='cuda:0')",3.22,3.55,0.58
39,track,"tensor([0.9363], device='cuda:0')",3.40,1.85,-1.7
39,track,"tensor([0.9479], device='cuda:0')",3.39,2.06,0.21
39,track,"tensor([0.9447], device='cuda:0')",3.19,-2.03,-4.09
39,track,"tensor([0.9361], device='cuda:0')",3.87,1.15,3.18
40,track,"tensor([0.9464], device='cuda:0')",3.41,-4.0,-5.15
40,track,"tensor([0.9468], device='cuda:0')",3.42,-4.3,-0.3
40,track,"tensor([0.9345], device='cuda:0')",3.66,-3.03,1.27
41,track,"tensor([0.9372], device='cuda:0')",3.07,-5.62,-2.59
41,track,"tensor([0.9370], device='cuda:0')",2.76,-6.62,-1.0
41,track,"tensor([0.9263], device='cuda:0')",3.05,-5.13,1.49
42,track,"tensor([0.9416], device='cuda:0')",3.55,-7.21,-2.08
42,track,"tensor([0.9532], device='cuda:0')",2.24,-7.87,-0.66
42,track,"tensor([0.9480], device='cuda:0')",2.96,-7.35,0.52
43,track,"tensor([0.9473], device='cuda:0')",4.12,-6.77,0.58
43,track,"tensor([0.9388], device='cuda:0')",2.85,-6.81,-0.04
43,track,"tensor([0.9474], device='cuda:0')",2.82,-1.27,5.54
44,track,"tensor([0.9451], device='cuda:0')",3.04,-2.82,-1.55
44,track,"tensor([0.9558], device='cuda:0')",2.80,-6.66,-3.84
44,track,"tensor([0.9500], device='cuda:0')",3.42,-2.74,3.92
45,track,"tensor([0.9482], device='cuda:0')",3.53,-7.51,-4.77
45,track,"tensor([0.9604], device='cuda:0')",3.85,-5.64,1.87
45,track,"tensor([0.9531], device='cuda:0')",3.54,-6.61,-0.97
45,track,"tensor([0.9585], device='cuda:0')",3.23,-6.7,-0.09
46,track,"tensor([0.9437], device='cuda:0')",3.16,-10.78,-4.08
46,track,"tensor([0.9616], device='cuda:0')",4.00,-6.52,4.26
46,track,"tensor([0.9474], device='cuda:0')",3.10,-7.07,-0.55
48,track,"tensor([0.9497], device='cuda:0')",3.29,-7.09,-0.02
48,track,"tensor([0.9414], device='cuda:0')",0.65,-9.25,-2.16
49,track,"tensor([0.9411], device='cuda:0')",3.24,-9.18,0.07
49,track,"tensor([0.9418], device='cuda:0')",3.44,-9.52,-0.34
49,track,"tensor([0.9403], device='cuda:0')",3.24,-8.62,0.9
49,track,"tensor([0.9417], device='cuda:0')",3.48,-7.9,0.72
50,track,"tensor([0.9379], device='cuda:0')",3.09,-6.25,1.65
50,track,"tensor([0.9478], device='cuda:0')",3.55,-7.78,-1.53
50,track,"tensor([0.9440], device='cuda:0')",2.93,-6.81,0.97
51,track,"tensor([0.9499], device='cuda:0')",3.21,-7.01,-0.2
51,track,"tensor([0.9493], device='cuda:0')",3.33,-7.21,-0.2
51,track,"tensor([0.9470], device='cuda:0')",3.53,-7.01,0.2
52,track,"tensor([0.9457], device='cuda:0')",3.50,-9.69,-2.68
52,track,"tensor([0.9475], device='cuda:0')",3.82,-8.08,1.61
52,track,"tensor([0.9537], device='cuda:0')",2.71,-8.36,-0.28
52,track,"tensor([0.9533], device='cuda:0')",3.29,-10.95,-2.59
53,track,"tensor([0.9553], device='cuda:0')",3.37,-9.23,1.72
53,track,"tensor([0.9552], device='cuda:0')",3.62,-9.93,-0.7
53,track,"tensor([0.9567], device='cuda:0')",3.54,-8.01,1.92
54,track,"tensor([0.9556], device='cuda:0')",3.21,-11.61,-3.6
54,track,"tensor([0.9583], device='cuda:0')",2.96,-12.8,-1.19
54,track,"tensor([0.9578], device='cuda:0')",3.15,-13.1,-0.3
55,track,"tensor([0.9539], device='cuda:0')",3.27,-13.07,0.03
55,track,"tensor([0.9549], device='cuda:0')",3.58,-14.8,-1.73
55,track,"tensor([0.9548], device='cuda:0')",3.59,-14.14,0.66
55,track,"tensor([0.9492], device='cuda:0')",3.40,-9.01,5.13
56,track,"tensor([0.9479], device='cuda:0')",2.89,-9.32,-0.31
56,track,"tensor([0.9339], device='cuda:0')",3.38,-4.34,4.98
56,track,"tensor([0.9372], device='cuda:0')",4.28,-4.87,-0.53
57,track,"tensor([0.9292], device='cuda:0')",3.13,-2.1,2.77
57,track,"tensor([0.9410], device='cuda:0')",4.22,-0.19,1.91
57,track,"tensor([0.9307], device='cuda:0')",3.10,0.22,0.41
57,track,"tensor([0.9481], device='cuda:0')",3.51,-0.24,-0.46
58,track,"tensor([0.9395], device='cuda:0')",4.26,-1.32,-1.08
58,track,"tensor([0.9373], device='cuda:0')",5.93,-0.19,1.13
58,track,"tensor([0.9401], device='cuda:0')",3.77,-1.41,-1.22
58,track,"tensor([0.9454], device='cuda:0')",4.22,0.89,2.3
59,track,"tensor([0.9473], device='cuda:0')",4.81,-0.76,-1.65
59,track,"tensor([0.9533], device='cuda:0')",4.00,0.56,1.32
59,track,"tensor([0.9493], device='cuda:0')",5.93,0.46,-0.1
59,track,"tensor([0.9514], device='cuda:0')",5.47,0.37,-0.09
59,track,"tensor([0.9502], device='cuda:0')",4.27,1.5,1.13
00,track,"tensor([0.9522], device='cuda:0')",4.03,1.08,-0.42
00,track,"tensor([0.9517], device='cuda:0')",3.92,1.96,0.88
00,track,"tensor([0.9463], device='cuda:0')",4.73,0.5,-1.46
00,track,"tensor([0.9490], device='cuda:0')",3.91,2.65,2.15
01,track,"tensor([0.9433], device='cuda:0')",4.30,5.16,2.51
01,track,"tensor([0.9498], device='cuda:0')",4.96,5.55,0.39
01,track,"tensor([0.9495], device='cuda:0')",3.62,6.32,0.77
01,track,"tensor([0.9453], device='cuda:0')",5.03,8.83,2.51
01,track,"tensor([0.9329], device='cuda:0')",5.16,13.13,4.3
02,track,"tensor([0.9305], device='cuda:0')",3.42,16.94,3.81
02,track,"tensor([0.8289], device='cuda:0')",4.19,25.95,9.01
03,track,"tensor([0.8112], device='cuda:0')",1.91,32.13,6.18
03,track,"tensor([0.8045], device='cuda:0')",5.75,32.21,0.08
03,track,"tensor([0.7263], device='cuda:0')",3.46,33.63,1.42
03,track,"tensor([0.7762], device='cuda:0')",3.64,30.26,-3.37
03,track,"tensor([0.8039], device='cuda:0')",4.83,32.85,2.59
04,track,"tensor([0.7407], device='cuda:0')",5.33,29.21,-3.64
04,track,"tensor([0.9059], device='cuda:0')",4.68,27.21,-2.0
04,track,"tensor([0.8871], device='cuda:0')",4.03,20.66,-6.55
04,track,"tensor([0.8737], device='cuda:0')",4.66,19.68,-0.98
05,track,"tensor([0.9155], device='cuda:0')",4.22,16.88,-2.8
05,track,"tensor([0.9380], device='cuda:0')",5.77,13.87,-3.01
05,track,"tensor([0.9199], device='cuda:0')",5.76,5.82,-8.05
05,track,"tensor([0.9421], device='cuda:0')",5.65,1.12,-4.7
05,track,"tensor([0.9401], device='cuda:0')",4.32,3.4,2.28
06,track,"tensor([0.9593], device='cuda:0')",4.80,3.96,0.56
06,track,"tensor([0.8659], device='cuda:0')",5.24,5.38,1.42
06,track,"tensor([0.9084], device='cuda:0')",5.09,3.85,-1.53
06,track,"tensor([0.9184], device='cuda:0')",4.46,10.06,6.21
06,track,"tensor([0.9305], device='cuda:0')",5.69,16.27,6.21
07,track,"tensor([0.9372], device='cuda:0')",4.16,16.85,0.58
07,track,"tensor([0.9401], device='cuda:0')",5.25,13.44,-3.41
07,track,"tensor([0.8484], device='cuda:0')",3.68,16.51,3.07
07,track,"tensor([0.5235], device='cuda:0')",4.42,6.69,-9.82
07,end-track,"tensor([0.5076], device='cuda:0')",4.99,0,0
08,track,"tensor([0.5018], device='cuda:0')",8.40,11.58,4.89
08,track,"tensor([0.7451], device='cuda:0')",1.35,54.48,42.9
09,track,"tensor([0.6207], device='cuda:0')",3.75,53.35,-1.13
09,track,"tensor([0.5173], device='cuda:0')",3.91,53.23,-0.12
09,track,"tensor([0.5202], device='cuda:0')",1.93,49.9,-3.33
10,track,"tensor([0.5523], device='cuda:0')",4.09,45.36,-4.54
10,track,"tensor([0.8858], device='cuda:0')",3.70,40.62,-4.74
10,track,"tensor([0.8948], device='cuda:0')",5.94,39.26,-1.36
10,track,"tensor([0.6840], device='cuda:0')",5.18,-8.56,-47.82
10,track,"tensor([0.8928], device='cuda:0')",5.34,29.29,37.85
11,track,"tensor([0.8884], device='cuda:0')",5.05,29.5,0.21
11,track,"tensor([0.9234], device='cuda:0')",5.60,28.75,-0.75
11,track,"tensor([0.7682], device='cuda:0')",5.45,20.75,-8.0
11,track,"tensor([0.9154], device='cuda:0')",5.59,21.23,0.48
11,track,"tensor([0.7037], device='cuda:0')",5.59,10.62,-10.61
12,track,"tensor([0.9017], device='cuda:0')",4.95,28.92,18.3
12,track,"tensor([0.7681], device='cuda:0')",5.32,-10.99,-39.91
12,track,"tensor([0.9262], device='cuda:0')",5.33,17.83,28.82
12,track,"tensor([0.8893], device='cuda:0')",4.99,22.56,4.73
12,track,"tensor([0.8282], device='cuda:0')",5.08,26.63,4.07
13,track,"tensor([0.9347], device='cuda:0')",4.77,41.23,14.6
13,track,"tensor([0.9399], device='cuda:0')",6.01,46.62,5.39
13,track,"tensor([0.8666], device='cuda:0')",5.52,45.02,-1.6
13,track,"tensor([0.8129], device='cuda:0')",4.76,42.08,-2.94
13,track,"tensor([0.8765], device='cuda:0')",4.73,35.39,-6.69
13,track,"tensor([0.9237], device='cuda:0')",6.03,31.23,-4.16
14,track,"tensor([0.9353], device='cuda:0')",4.93,33.45,2.22
14,track,"tensor([0.8915], device='cuda:0')",5.07,32.09,-1.36
14,track,"tensor([0.9098], device='cuda:0')",4.17,24.89,-7.2
14,track,"tensor([0.9264], device='cuda:0')",5.68,22.77,-2.12
15,track,"tensor([0.9157], device='cuda:0')",4.33,23.14,0.37
15,track,"tensor([0.9303], device='cuda:0')",5.59,5.31,-17.83
15,track,"tensor([0.9391], device='cuda:0')",5.13,7.55,2.24
15,track,"tensor([0.9412], device='cuda:0')",4.49,-0.68,-8.23
15,track,"tensor([0.9404], device='cuda:0')",4.37,-7.22,-6.54
16,track,"tensor([0.9366], device='cuda:0')",4.11,-11.45,-4.23
16,track,"tensor([0.9414], device='cuda:0')",5.38,-11.63,-0.18
16,track,"tensor([0.9450], device='cuda:0')",4.52,-3.58,8.05
16,track,"tensor([0.9381], device='cuda:0')",4.99,1.58,5.16
16,track,"tensor([0.9500], device='cuda:0')",5.37,20.16,18.58
17,track,"tensor([0.9265], device='cuda:0')",5.06,7.16,-13.0
17,track,"tensor([0.8953], device='cuda:0')",5.17,22.91,15.75
17,track,"tensor([0.8422], device='cuda:0')",5.91,25.89,2.98
17,track,"tensor([0.8198], device='cuda:0')",2.34,20.65,-5.24
18,track,"tensor([0.6979], device='cuda:0')",4.33,20.13,-0.52
18,track,"tensor([0.8211], device='cuda:0')",4.84,5.4,-14.73
18,track,"tensor([0.9158], device='cuda:0')",5.28,10.24,4.84
18,track,"tensor([0.8343], device='cuda:0')",5.04,8.12,-2.12
18,track,"tensor([0.7904], device='cuda:0')",5.05,9.96,1.84
19,track,"tensor([0.8167], device='cuda:0')",5.10,1.54,-8.42
19,track,"tensor([0.8526], device='cuda:0')",4.19,5.88,4.34
19,track,"tensor([0.8001], device='cuda:0')",4.97,2.61,-3.27
19,track,"tensor([0.6195], device='cuda:0')",4.56,0.63,-1.98
19,track,"tensor([0.7722], device='cuda:0')",6.35,3.67,3.04
20,track,"tensor([0.8277], device='cuda:0')",3.21,7.31,3.64
20,track,"tensor([0.8504], device='cuda:0')",5.25,12.15,4.84
20,track,"tensor([0.7796], device='cuda:0')",4.33,14.16,2.01
20,track,"tensor([0.8741], device='cuda:0')",4.59,19.23,5.07
21,track,"tensor([0.8957], device='cuda:0')",4.23,15.84,-3.39
21,track,"tensor([0.8221], device='cuda:0')",5.13,14.46,-1.38
21,track,"tensor([0.8590], device='cuda:0')",4.71,19.91,5.45
21,track,"tensor([0.9144], device='cuda:0')",5.52,20.1,0.19
21,track,"tensor([0.9198], device='cuda:0')",4.81,19.45,-0.65
22,track,"tensor([0.9383], device='cuda:0')",5.31,15.78,-3.67
22,track,"tensor([0.9410], device='cuda:0')",4.73,13.61,-2.17
22,track,"tensor([0.9297], device='cuda:0')",4.45,12.23,-1.38
22,track,"tensor([0.9043], device='cuda:0')",4.69,10.69,-1.54
22,track,"tensor([0.9023], device='cuda:0')",5.47,9.11,-1.58
23,track,"tensor([0.8864], device='cuda:0')",5.10,6.48,-2.63
23,track,"tensor([0.8926], device='cuda:0')",4.68,7.47,0.99
23,track,"tensor([0.9319], device='cuda:0')",4.87,3.0,-4.47
23,track,"tensor([0.9234], device='cuda:0')",4.39,-7.08,-10.08
23,track,"tensor([0.9203], device='cuda:0')",4.51,-1.34,5.74
24,track,"tensor([0.9250], device='cuda:0')",4.69,-1.58,-0.24
24,track,"tensor([0.9298], device='cuda:0')",4.99,-0.21,1.37
24,track,"tensor([0.8837], device='cuda:0')",4.05,1.36,1.57
24,track,"tensor([0.8780], device='cuda:0')",4.16,4.29,2.93
25,track,"tensor([0.9129], device='cuda:0')",5.21,2.19,-2.1
25,track,"tensor([0.9361], device='cuda:0')",5.00,1.17,-1.02
25,track,"tensor([0.8872], device='cuda:0')",4.00,1.36,0.19
25,track,"tensor([0.9033], device='cuda:0')",5.29,1.13,-0.23
25,track,"tensor([0.8308], device='cuda:0')",5.24,3.1,1.97
26,track,"tensor([0.7722], device='cuda:0')",4.73,6.27,3.17
26,track,"tensor([0.8774], device='cuda:0')",5.19,7.43,1.16
26,track,"tensor([0.8399], device='cuda:0')",4.46,12.2,4.77
26,track,"tensor([0.8119], device='cuda:0')",4.57,14.46,2.26
26,track,"tensor([0.6756], device='cuda:0')",4.47,22.37,7.91
27,track,"tensor([0.6057], device='cuda:0')",4.02,30.4,8.03
27,track,"tensor([0.6760], device='cuda:0')",5.68,36.42,6.02
27,track,"tensor([0.6701], device='cuda:0')",4.90,49.4,12.98
27,track,"tensor([0.7251], device='cuda:0')",5.20,52.54,3.14
27,track,"tensor([0.7046], device='cuda:0')",5.49,68.22,15.68
28,track,"tensor([0.7284], device='cuda:0')",5.17,70.26,2.04
28,track,"tensor([0.7370], device='cuda:0')",5.12,73.09,2.83
28,track,"tensor([0.7602], device='cuda:0')",5.13,70.99,-2.1
28,track,"tensor([0.7938], device='cuda:0')",5.19,69.73,-1.26
28,track,"tensor([0.7814], device='cuda:0')",4.92,68.2,-1.53
29,track,"tensor([0.8066], device='cuda:0')",4.15,66.78,-1.42
29,track,"tensor([0.8407], device='cuda:0')",6.04,65.79,-0.99
29,track,"tensor([0.8673], device='cuda:0')",4.85,65.07,-0.72
29,track,"tensor([0.8848], device='cuda:0')",5.14,61.55,-3.52
29,track,"tensor([0.8815], device='cuda:0')",4.43,60.14,-1.41
30,track,"tensor([0.9035], device='cuda:0')",4.61,58.89,-1.25
30,track,"tensor([0.9336], device='cuda:0')",5.56,56.54,-2.35
30,track,"tensor([0.8938], device='cuda:0')",5.21,55.67,-0.87
30,track,"tensor([0.8511], device='cuda:0')",5.62,54.34,-1.33
30,track,"tensor([0.7317], device='cuda:0')",5.37,52.29,-2.05
31,track,"tensor([0.8877], device='cuda:0')",4.47,50.79,-1.5
31,track,"tensor([0.9497], device='cuda:0')",4.92,46.42,-4.37
31,track,"tensor([0.9487], device='cuda:0')",3.81,42.72,-3.7
31,track,"tensor([0.9550], device='cuda:0')",5.12,41.2,-1.52
32,track,"tensor([0.9501], device='cuda:0')",4.70,37.16,-4.04
32,track,"tensor([0.9391], device='cuda:0')",5.11,32.7,-4.46
32,track,"tensor([0.9385], device='cuda:0')",5.34,30.32,-2.38
32,track,"tensor([0.9509], device='cuda:0')",5.30,27.4,-2.92
32,track,"tensor([0.9304], device='cuda:0')",4.49,41.5,14.1
33,track,"tensor([0.9062], device='cuda:0')",4.10,34.76,-6.74
33,track,"tensor([0.9216], device='cuda:0')",6.18,20.79,-13.97
33,track,"tensor([0.9278], device='cuda:0')",4.56,29.98,9.19
33,track,"tensor([0.9169], device='cuda:0')",5.41,20.96,-9.02
33,track,"tensor([0.9447], device='cuda:0')",4.84,13.44,-7.52
34,track,"tensor([0.9470], device='cuda:0')",5.21,2.46,-10.98
34,track,"tensor([0.9458], device='cuda:0')",5.53,-5.57,-8.03
34,track,"tensor([0.9476], device='cuda:0')",5.30,-6.87,-1.3
34,track,"tensor([0.9568], device='cuda:0')",4.27,-8.21,-1.34
34,track,"tensor([0.9617], device='cuda:0')",5.47,-5.28,2.93
35,track,"tensor([0.9608], device='cuda:0')",5.48,-7.02,-1.74
35,track,"tensor([0.9617], device='cuda:0')",5.30,-10.32,-3.3
35,track,"tensor([0.9619], device='cuda:0')",5.23,-5.62,4.7
35,track,"tensor([0.9634], device='cuda:0')",5.28,-9.1,-3.48
35,track,"tensor([0.9605], device='cuda:0')",4.89,-7.31,1.79
36,track,"tensor([0.9609], device='cuda:0')",4.60,-7.64,-0.33
36,track,"tensor([0.9602], device='cuda:0')",5.54,-7.53,0.11
36,track,"tensor([0.9575], device='cuda:0')",5.09,-6.96,0.57
36,track,"tensor([0.9554], device='cuda:0')",5.19,-8.95,-1.99
36,track,"tensor([0.9560], device='cuda:0')",5.28,-13.0,-4.05
36,track,"tensor([0.9506], device='cuda:0')",5.75,-15.33,-2.33
37,track,"tensor([0.9525], device='cuda:0')",4.91,-16.05,-0.72
37,track,"tensor([0.9577], device='cuda:0')",4.82,-17.44,-1.39
37,track,"tensor([0.9567], device='cuda:0')",4.64,-19.24,-1.8
37,track,"tensor([0.9564], device='cuda:0')",6.23,-19.88,-0.64
37,track,"tensor([0.9581], device='cuda:0')",4.75,-18.83,1.05
38,track,"tensor([0.9450], device='cuda:0')",5.49,-17.71,1.12
38,track,"tensor([0.9454], device='cuda:0')",4.99,-16.35,1.36
38,track,"tensor([0.9318], device='cuda:0')",4.92,-13.87,2.48
38,track,"tensor([0.9392], device='cuda:0')",4.29,-11.91,1.96
38,track,"tensor([0.9335], device='cuda:0')",4.45,-10.59,1.32
39,track,"tensor([0.9450], device='cuda:0')",4.96,-8.57,2.02
39,track,"tensor([0.9468], device='cuda:0')",5.20,-6.49,2.08
39,track,"tensor([0.9426], device='cuda:0')",5.13,-5.71,0.78
39,track,"tensor([0.9469], device='cuda:0')",4.64,-5.27,0.44
39,track,"tensor([0.9497], device='cuda:0')",5.35,-4.07,1.2
40,track,"tensor([0.9530], device='cuda:0')",4.67,-5.01,-0.94
40,track,"tensor([0.9568], device='cuda:0')",6.08,-4.96,0.05
40,track,"tensor([0.9534], device='cuda:0')",4.62,-6.85,-1.89
40,track,"tensor([0.9547], device='cuda:0')",5.32,-6.9,-0.05
40,track,"tensor([0.9544], device='cuda:0')",5.21,-7.15,-0.25
41,track,"tensor([0.9532], device='cuda:0')",4.85,-7.98,-0.83
41,track,"tensor([0.9582], device='cuda:0')",4.89,-8.14,-0.16
41,track,"tensor([0.9558], device='cuda:0')",5.40,-8.61,-0.47
41,track,"tensor([0.9576], device='cuda:0')",5.19,-8.36,0.25
41,track,"tensor([0.9584], device='cuda:0')",4.52,-8.02,0.34
42,track,"tensor([0.9591], device='cuda:0')",4.49,-8.29,-0.27
42,track,"tensor([0.9583], device='cuda:0')",4.69,-8.77,-0.48
42,track,"tensor([0.9585], device='cuda:0')",4.82,-7.85,0.92
42,track,"tensor([0.9596], device='cuda:0')",4.68,-7.66,0.19
43,track,"tensor([0.9558], device='cuda:0')",5.20,-7.33,0.33
43,track,"tensor([0.9594], device='cuda:0')",4.99,-7.46,-0.13
43,track,"tensor([0.9542], device='cuda:0')",5.01,-7.67,-0.21
43,track,"tensor([0.9567], device='cuda:0')",4.09,-7.53,0.14
43,track,"tensor([0.9603], device='cuda:0')",5.66,-7.36,0.17
44,track,"tensor([0.9557], device='cuda:0')",4.86,-7.93,-0.57
44,track,"tensor([0.9546], device='cuda:0')",4.95,-7.73,0.2
44,track,"tensor([0.9581], device='cuda:0')",4.67,-8.7,-0.97
44,track,"tensor([0.9584], device='cuda:0')",4.45,-8.6,0.1
44,track,"tensor([0.9538], device='cuda:0')",5.16,-10.89,-2.29
45,track,"tensor([0.9534], device='cuda:0')",4.71,-11.47,-0.58
45,track,"tensor([0.9532], device='cuda:0')",5.67,-11.33,0.14
45,track,"tensor([0.9538], device='cuda:0')",5.44,-10.92,0.41
45,track,"tensor([0.9485], device='cuda:0')",4.73,-12.68,-1.76
45,track,"tensor([0.9519], device='cuda:0')",4.95,-12.24,0.44
46,track,"tensor([0.9518], device='cuda:0')",4.70,-12.08,0.16
46,track,"tensor([0.9539], device='cuda:0')",4.85,-11.31,0.77
46,track,"tensor([0.9558], device='cuda:0')",4.18,-8.35,2.96
46,track,"tensor([0.9545], device='cuda:0')",5.43,-9.68,-1.33
46,track,"tensor([0.9563], device='cuda:0')",4.60,-8.21,1.47
47,track,"tensor([0.9533], device='cuda:0')",4.48,-5.17,3.04
47,track,"tensor([0.9506], device='cuda:0')",5.44,-4.34,0.83
47,track,"tensor([0.9543], device='cuda:0')",5.60,-3.5,0.84
47,track,"tensor([0.9525], device='cuda:0')",6.54,-4.68,-1.18
47,track,"tensor([0.9520], device='cuda:0')",4.73,-4.16,0.52
48,track,"tensor([0.9503], device='cuda:0')",4.09,-4.66,-0.5
48,track,"tensor([0.9556], device='cuda:0')",4.22,-3.74,0.92
48,track,"tensor([0.9535], device='cuda:0')",4.36,-3.68,0.06
48,track,"tensor([0.9515], device='cuda:0')",4.94,-3.32,0.36
48,track,"tensor([0.9539], device='cuda:0')",5.08,-3.63,-0.31
49,track,"tensor([0.9515], device='cuda:0')",4.85,-3.09,0.54
49,track,"tensor([0.9550], device='cuda:0')",4.63,-3.14,-0.05
49,track,"tensor([0.9553], device='cuda:0')",5.14,-2.38,0.76
49,track,"tensor([0.9540], device='cuda:0')",5.30,-2.19,0.19
49,track,"tensor([0.9498], device='cuda:0')",4.98,-1.88,0.31
50,track,"tensor([0.9530], device='cuda:0')",4.80,-2.03,-0.15
