Timestamp,Class,Confidence Score,FPS,Error,Delta Error
48,track,"tensor([0.9639], device='cuda:0')",2.97,-10.83,0.0
49,track,"tensor([0.9641], device='cuda:0')",3.23,-10.84,-0.01
49,track,"tensor([0.9642], device='cuda:0')",3.08,-10.84,0.0
49,track,"tensor([0.9641], device='cuda:0')",2.77,-10.83,0.01
50,track,"tensor([0.9639], device='cuda:0')",2.92,-10.83,0.0
50,track,"tensor([0.9638], device='cuda:0')",3.37,-10.83,0.0
50,track,"tensor([0.9639], device='cuda:0')",3.11,-10.83,0.0
51,track,"tensor([0.9641], device='cuda:0')",4.30,-10.83,0.0
51,track,"tensor([0.9642], device='cuda:0')",2.64,-10.83,0.0
51,track,"tensor([0.9642], device='cuda:0')",3.22,-10.84,-0.01
52,track,"tensor([0.9647], device='cuda:0')",3.12,-10.85,-0.01
52,track,"tensor([0.9643], device='cuda:0')",2.83,-10.84,0.01
52,track,"tensor([0.9638], device='cuda:0')",3.75,-10.84,0.0
52,track,"tensor([0.9640], device='cuda:0')",3.86,-10.84,0.0
53,track,"tensor([0.9640], device='cuda:0')",3.10,-10.85,-0.01
53,track,"tensor([0.9636], device='cuda:0')",2.98,-10.84,0.01
53,track,"tensor([0.9643], device='cuda:0')",3.97,-10.84,0.0
54,track,"tensor([0.9627], device='cuda:0')",3.53,-10.89,-0.05
54,track,"tensor([0.9629], device='cuda:0')",3.29,-10.84,0.05
54,track,"tensor([0.9598], device='cuda:0')",3.04,-10.82,0.02
55,track,"tensor([0.9621], device='cuda:0')",3.24,-10.84,-0.02
55,track,"tensor([0.9636], device='cuda:0')",2.85,-10.84,0.0
55,track,"tensor([0.9641], device='cuda:0')",3.12,-10.84,0.0
56,track,"tensor([0.9582], device='cuda:0')",3.40,-13.69,-2.85
56,track,"tensor([0.9636], device='cuda:0')",3.69,-15.83,-2.14
56,track,"tensor([0.9600], device='cuda:0')",3.08,-17.81,-1.98
56,track,"tensor([0.9544], device='cuda:0')",3.79,-19.15,-1.34
57,track,"tensor([0.9565], device='cuda:0')",3.50,-20.67,-1.52
57,track,"tensor([0.9568], device='cuda:0')",2.99,-21.51,-0.84
57,track,"tensor([0.9550], device='cuda:0')",3.37,-21.81,-0.3
58,track,"tensor([0.9598], device='cuda:0')",3.53,-26.48,-4.67
58,track,"tensor([0.9571], device='cuda:0')",3.97,-23.89,2.59
58,track,"tensor([0.9582], device='cuda:0')",3.44,-23.09,0.8
58,track,"tensor([0.9689], device='cuda:0')",3.54,-22.64,0.45
59,track,"tensor([0.9505], device='cuda:0')",2.93,-17.9,4.74
59,track,"tensor([0.9429], device='cuda:0')",3.20,-14.54,3.36
59,track,"tensor([0.9572], device='cuda:0')",2.87,-7.31,7.23
00,track,"tensor([0.9487], device='cuda:0')",3.93,-6.64,0.67
00,track,"tensor([0.9515], device='cuda:0')",3.62,-3.11,3.53
00,track,"tensor([0.9544], device='cuda:0')",3.54,0.12,3.23
01,track,"tensor([0.9563], device='cuda:0')",3.18,0.55,0.43
01,track,"tensor([0.9538], device='cuda:0')",3.49,5.4,4.85
01,track,"tensor([0.9599], device='cuda:0')",3.14,3.32,-2.08
01,track,"tensor([0.9638], device='cuda:0')",3.51,4.2,0.88
02,track,"tensor([0.9575], device='cuda:0')",3.78,6.31,2.11
02,track,"tensor([0.9566], device='cuda:0')",2.57,5.97,-0.34
02,track,"tensor([0.9547], device='cuda:0')",3.84,9.72,3.75
03,track,"tensor([0.9477], device='cuda:0')",3.42,8.84,-0.88
03,track,"tensor([0.9404], device='cuda:0')",3.46,9.76,0.92
03,track,"tensor([0.9399], device='cuda:0')",3.05,12.48,2.72
03,track,"tensor([0.8827], device='cuda:0')",3.87,16.71,4.23
04,track,"tensor([0.9206], device='cuda:0')",3.27,13.88,-2.83
04,track,"tensor([0.9150], device='cuda:0')",2.95,16.41,2.53
05,track,"tensor([0.8940], device='cuda:0')",2.92,22.71,6.3
05,track,"tensor([0.8762], device='cuda:0')",3.41,20.85,-1.86
05,track,"tensor([0.9209], device='cuda:0')",3.36,25.42,4.57
05,track,"tensor([0.6740], device='cuda:0')",3.11,11.45,-13.97
06,track,"tensor([0.9188], device='cuda:0')",3.31,12.33,0.88
06,track,"tensor([0.9276], device='cuda:0')",2.90,4.84,-7.49
06,track,"tensor([0.9240], device='cuda:0')",2.96,14.15,9.31
07,track,"tensor([0.9265], device='cuda:0')",3.31,13.23,-0.92
07,track,"tensor([0.9382], device='cuda:0')",4.65,6.56,-6.67
07,track,"tensor([0.9458], device='cuda:0')",2.58,5.47,-1.09
08,track,"tensor([0.9407], device='cuda:0')",3.28,4.49,-0.98
08,track,"tensor([0.9451], device='cuda:0')",3.98,7.33,2.84
08,track,"tensor([0.9450], device='cuda:0')",4.69,0.85,-6.48
08,track,"tensor([0.9433], device='cuda:0')",2.89,-1.43,-2.28
09,track,"tensor([0.9426], device='cuda:0')",3.17,-0.89,0.54
09,track,"tensor([0.9464], device='cuda:0')",4.02,-0.42,0.47
09,track,"tensor([0.9455], device='cuda:0')",3.56,0.14,0.56
10,track,"tensor([0.9501], device='cuda:0')",3.40,-3.69,-3.83
10,track,"tensor([0.9464], device='cuda:0')",3.05,-4.25,-0.56
10,track,"tensor([0.9393], device='cuda:0')",3.33,-5.66,-1.41
10,track,"tensor([0.9382], device='cuda:0')",3.56,-6.2,-0.54
11,track,"tensor([0.9396], device='cuda:0')",3.57,-13.38,-7.18
11,track,"tensor([0.9412], device='cuda:0')",2.55,-8.44,4.94
11,track,"tensor([0.9520], device='cuda:0')",3.08,-8.91,-0.47
12,track,"tensor([0.9426], device='cuda:0')",3.34,-7.99,0.92
12,track,"tensor([0.9421], device='cuda:0')",3.17,-8.26,-0.27
12,track,"tensor([0.9429], device='cuda:0')",3.48,-7.48,0.78
13,track,"tensor([0.9395], device='cuda:0')",3.20,-4.41,3.07
13,track,"tensor([0.9544], device='cuda:0')",4.75,-2.05,2.36
13,track,"tensor([0.9462], device='cuda:0')",2.89,-7.78,-5.73
14,track,"tensor([0.9474], device='cuda:0')",3.23,-1.71,6.07
14,track,"tensor([0.9456], device='cuda:0')",3.11,-0.54,1.17
14,track,"tensor([0.9433], device='cuda:0')",4.01,-1.68,-1.14
14,track,"tensor([0.9503], device='cuda:0')",2.82,-2.03,-0.35
15,track,"tensor([0.9500], device='cuda:0')",2.94,-5.58,-3.55
15,track,"tensor([0.9442], device='cuda:0')",3.09,-7.19,-1.61
15,track,"tensor([0.9378], device='cuda:0')",2.94,-7.61,-0.42
16,track,"tensor([0.9492], device='cuda:0')",2.77,-6.67,0.94
16,track,"tensor([0.9475], device='cuda:0')",3.22,-5.94,0.73
16,track,"tensor([0.9400], device='cuda:0')",3.64,-7.87,-1.93
17,track,"tensor([0.9424], device='cuda:0')",3.22,-6.07,1.8
17,track,"tensor([0.9439], device='cuda:0')",3.12,-8.42,-2.35
17,track,"tensor([0.9477], device='cuda:0')",3.50,-10.16,-1.74
18,track,"tensor([0.9466], device='cuda:0')",3.70,-9.92,0.24
18,track,"tensor([0.9448], device='cuda:0')",3.33,-8.85,1.07
18,track,"tensor([0.9399], device='cuda:0')",2.73,-8.73,0.12
19,track,"tensor([0.9382], device='cuda:0')",3.17,-7.14,1.59
19,track,"tensor([0.9357], device='cuda:0')",3.73,-6.12,1.02
19,track,"tensor([0.9367], device='cuda:0')",3.18,-6.87,-0.75
20,track,"tensor([0.9385], device='cuda:0')",2.92,-9.85,-2.98
20,track,"tensor([0.9431], device='cuda:0')",3.39,-6.27,3.58
20,track,"tensor([0.9488], device='cuda:0')",2.82,-5.38,0.89
20,track,"tensor([0.9415], device='cuda:0')",3.22,-6.07,-0.69
21,track,"tensor([0.9414], device='cuda:0')",3.68,-6.57,-0.5
21,track,"tensor([0.9410], device='cuda:0')",3.97,-7.08,-0.51
21,track,"tensor([0.9500], device='cuda:0')",2.92,-7.57,-0.49
22,track,"tensor([0.9535], device='cuda:0')",3.94,-9.3,-1.73
22,track,"tensor([0.9548], device='cuda:0')",3.21,-11.23,-1.93
22,track,"tensor([0.9540], device='cuda:0')",2.97,-10.53,0.7
23,end-track,"tensor([0.5085], device='cuda:0')",3.30,0,0
23,track,"tensor([0.9530], device='cuda:0')",3.25,-8.99,1.54
23,track,"tensor([0.9572], device='cuda:0')",4.63,-8.92,0.07
23,track,"tensor([0.9549], device='cuda:0')",3.07,-12.16,-3.24
24,track,"tensor([0.9559], device='cuda:0')",3.33,-13.03,-0.87
24,track,"tensor([0.9566], device='cuda:0')",2.74,-12.54,0.49
24,track,"tensor([0.9536], device='cuda:0')",3.11,-12.94,-0.4
25,track,"tensor([0.9525], device='cuda:0')",3.55,-14.16,-1.22
25,track,"tensor([0.9478], device='cuda:0')",3.68,-13.88,0.28
25,track,"tensor([0.9182], device='cuda:0')",3.08,-11.74,2.14
26,track,"tensor([0.9336], device='cuda:0')",3.21,-8.26,3.48
26,track,"tensor([0.9312], device='cuda:0')",3.13,-5.66,2.6
26,track,"tensor([0.9355], device='cuda:0')",3.49,-4.08,1.58
26,track,"tensor([0.9426], device='cuda:0')",3.60,-3.07,1.01
27,track,"tensor([0.9485], device='cuda:0')",3.15,0.91,3.98
27,track,"tensor([0.9438], device='cuda:0')",3.16,2.29,1.38
27,track,"tensor([0.9350], device='cuda:0')",3.52,0.42,-1.87
28,track,"tensor([0.9436], device='cuda:0')",4.03,0.31,-0.11
28,track,"tensor([0.9485], device='cuda:0')",2.99,0.69,0.38
28,track,"tensor([0.9395], device='cuda:0')",3.05,1.99,1.3
29,track,"tensor([0.9450], device='cuda:0')",3.02,2.73,0.74
29,track,"tensor([0.9380], device='cuda:0')",2.96,3.09,0.36
29,track,"tensor([0.9313], device='cuda:0')",3.32,2.38,-0.71
30,track,"tensor([0.9243], device='cuda:0')",2.91,3.48,1.1
30,track,"tensor([0.9353], device='cuda:0')",3.49,4.37,0.89
30,track,"tensor([0.9291], device='cuda:0')",2.89,5.78,1.41
30,track,"tensor([0.9156], device='cuda:0')",3.82,8.29,2.51
31,track,"tensor([0.9360], device='cuda:0')",3.05,9.23,0.94
31,track,"tensor([0.9059], device='cuda:0')",3.52,13.31,4.08
31,track,"tensor([0.9040], device='cuda:0')",3.34,19.61,6.3
32,track,"tensor([0.8108], device='cuda:0')",3.91,25.69,6.08
32,end-track,"tensor([0.7357], device='cuda:0')",2.97,0,0
32,track,"tensor([0.7265], device='cuda:0')",3.30,35.79,10.1
33,end-track,"tensor([0.6558], device='cuda:0')",3.36,0,0
33,track,"tensor([0.7400], device='cuda:0')",4.13,32.67,-3.12
33,track,"tensor([0.6754], device='cuda:0')",3.01,33.71,1.04
34,track,"tensor([0.8037], device='cuda:0')",2.51,33.02,-0.69
34,track,"tensor([0.8131], device='cuda:0')",3.50,31.72,-1.3
34,track,"tensor([0.6987], device='cuda:0')",2.91,29.05,-2.67
35,track,"tensor([0.8591], device='cuda:0')",2.82,32.6,3.55
35,track,"tensor([0.6841], device='cuda:0')",2.69,17.11,-15.49
35,track,"tensor([0.9017], device='cuda:0')",3.12,26.33,9.22
36,track,"tensor([0.8428], device='cuda:0')",3.29,24.63,-1.7
36,track,"tensor([0.9051], device='cuda:0')",3.03,20.17,-4.46
36,track,"tensor([0.9290], device='cuda:0')",3.11,19.88,-0.29
37,track,"tensor([0.9474], device='cuda:0')",3.29,21.51,1.63
37,track,"tensor([0.9553], device='cuda:0')",2.95,17.04,-4.47
37,track,"tensor([0.9225], device='cuda:0')",3.18,8.62,-8.42
37,track,"tensor([0.9404], device='cuda:0')",3.04,16.38,7.76
38,track,"tensor([0.9210], device='cuda:0')",3.19,19.58,3.2
38,track,"tensor([0.9209], device='cuda:0')",3.25,26.18,6.6
38,track,"tensor([0.8901], device='cuda:0')",3.36,24.69,-1.49
39,track,"tensor([0.9233], device='cuda:0')",3.67,29.86,5.17
39,track,"tensor([0.9197], device='cuda:0')",3.28,23.62,-6.24
39,track,"tensor([0.9027], device='cuda:0')",3.41,26.01,2.39
40,track,"tensor([0.7595], device='cuda:0')",2.88,23.26,-2.75
40,track,"tensor([0.9290], device='cuda:0')",3.19,23.37,0.11
40,track,"tensor([0.9512], device='cuda:0')",3.29,22.86,-0.51
41,track,"tensor([0.9564], device='cuda:0')",3.39,19.97,-2.89
41,track,"tensor([0.9501], device='cuda:0')",2.88,17.0,-2.97
41,track,"tensor([0.9490], device='cuda:0')",3.73,13.3,-3.7
41,track,"tensor([0.9424], device='cuda:0')",3.51,11.31,-1.99
42,track,"tensor([0.9305], device='cuda:0')",2.94,9.12,-2.19
42,track,"tensor([0.9419], device='cuda:0')",3.41,6.73,-2.39
42,track,"tensor([0.9444], device='cuda:0')",3.17,5.74,-0.99
43,track,"tensor([0.9412], device='cuda:0')",4.30,6.64,0.9
43,track,"tensor([0.9484], device='cuda:0')",4.36,2.8,-3.84
43,track,"tensor([0.9404], device='cuda:0')",3.29,-1.22,-4.02
43,track,"tensor([0.9440], device='cuda:0')",3.05,-0.38,0.84
44,track,"tensor([0.9470], device='cuda:0')",3.25,-1.11,-0.73
44,track,"tensor([0.9421], device='cuda:0')",3.38,-1.81,-0.7
44,track,"tensor([0.9404], device='cuda:0')",3.56,-4.24,-2.43
45,track,"tensor([0.9447], device='cuda:0')",3.38,-7.27,-3.03
45,track,"tensor([0.9528], device='cuda:0')",3.48,-5.71,1.56
45,track,"tensor([0.9502], device='cuda:0')",3.35,3.12,8.83
46,track,"tensor([0.9386], device='cuda:0')",3.19,22.15,19.03
46,track,"tensor([0.9333], device='cuda:0')",3.24,25.51,3.36
46,track,"tensor([0.9452], device='cuda:0')",3.54,38.29,12.78
46,track,"tensor([0.9227], device='cuda:0')",3.29,40.69,2.4
47,track,"tensor([0.9098], device='cuda:0')",2.95,38.58,-2.11
47,track,"tensor([0.8829], device='cuda:0')",3.48,22.66,-15.92
47,track,"tensor([0.9291], device='cuda:0')",3.15,35.49,12.83
48,track,"tensor([0.9236], device='cuda:0')",2.78,34.34,-1.15
48,track,"tensor([0.9354], device='cuda:0')",3.04,27.36,-6.98
48,track,"tensor([0.9093], device='cuda:0')",3.58,14.09,-13.27
49,track,"tensor([0.9322], device='cuda:0')",5.13,13.31,-0.78
49,track,"tensor([0.8875], device='cuda:0')",3.43,-0.05,-13.36
49,track,"tensor([0.9486], device='cuda:0')",2.70,1.11,1.16
49,track,"tensor([0.9475], device='cuda:0')",3.90,-9.86,-10.97
50,track,"tensor([0.9020], device='cuda:0')",3.30,-9.88,-0.02
50,track,"tensor([0.7818], device='cuda:0')",3.10,-15.33,-5.45
50,track,"tensor([0.8085], device='cuda:0')",3.99,-18.8,-3.47
51,track,"tensor([0.9237], device='cuda:0')",3.62,-9.86,8.94
51,track,"tensor([0.9216], device='cuda:0')",2.88,-14.07,-4.21
51,track,"tensor([0.9338], device='cuda:0')",3.33,-5.47,8.6
52,track,"tensor([0.9432], device='cuda:0')",3.10,-9.63,-4.16
52,track,"tensor([0.8016], device='cuda:0')",3.48,-12.33,-2.7
52,track,"tensor([0.9185], device='cuda:0')",2.77,10.49,22.82
52,track,"tensor([0.9255], device='cuda:0')",4.02,9.77,-0.72
53,track,"tensor([0.9141], device='cuda:0')",3.87,15.96,6.19
53,track,"tensor([0.9300], device='cuda:0')",3.63,13.53,-2.43
53,track,"tensor([0.9125], device='cuda:0')",2.39,17.2,3.67
54,track,"tensor([0.9348], device='cuda:0')",3.56,16.5,-0.7
54,track,"tensor([0.9322], device='cuda:0')",3.55,17.89,1.39
54,track,"tensor([0.9285], device='cuda:0')",4.62,14.59,-3.3
54,track,"tensor([0.9128], device='cuda:0')",3.92,10.89,-3.7
55,track,"tensor([0.9005], device='cuda:0')",3.88,10.87,-0.02
55,track,"tensor([0.8435], device='cuda:0')",3.20,6.22,-4.65
55,track,"tensor([0.9244], device='cuda:0')",3.08,8.08,1.86
56,track,"tensor([0.9331], device='cuda:0')",3.21,5.88,-2.2
56,track,"tensor([0.9348], device='cuda:0')",3.63,0.06,-5.82
56,track,"tensor([0.9233], device='cuda:0')",3.40,0.36,0.3
57,track,"tensor([0.8982], device='cuda:0')",3.27,0.8,0.44
57,track,"tensor([0.9198], device='cuda:0')",3.23,2.49,1.69
57,track,"tensor([0.8717], device='cuda:0')",3.32,6.41,3.92
57,track,"tensor([0.8845], device='cuda:0')",3.20,9.77,3.36
58,track,"tensor([0.8534], device='cuda:0')",3.32,15.37,5.6
58,track,"tensor([0.7682], device='cuda:0')",4.71,23.0,7.63
58,track,"tensor([0.7370], device='cuda:0')",3.04,35.23,12.23
59,track,"tensor([0.8098], device='cuda:0')",2.97,47.36,12.13
59,track,"tensor([0.6889], device='cuda:0')",3.61,67.12,19.76
59,track,"tensor([0.6012], device='cuda:0')",3.55,82.26,15.14
59,track,"tensor([0.5814], device='cuda:0')",4.73,87.34,5.08
00,track,"tensor([0.5539], device='cuda:0')",3.89,83.8,-3.54
00,track,"tensor([0.6254], device='cuda:0')",3.26,78.15,-5.65
00,track,"tensor([0.8335], device='cuda:0')",3.18,75.78,-2.37
01,track,"tensor([0.8325], device='cuda:0')",3.75,72.44,-3.34
01,track,"tensor([0.8385], device='cuda:0')",3.36,69.37,-3.07
01,track,"tensor([0.6756], device='cuda:0')",3.56,63.21,-6.16
02,track,"tensor([0.8811], device='cuda:0')",2.72,60.95,-2.26
02,track,"tensor([0.8404], device='cuda:0')",3.45,58.61,-2.34
02,track,"tensor([0.8819], device='cuda:0')",3.53,56.67,-1.94
02,track,"tensor([0.8562], device='cuda:0')",3.17,55.02,-1.65
03,track,"tensor([0.8674], device='cuda:0')",3.42,53.28,-1.74
03,track,"tensor([0.7969], device='cuda:0')",3.15,50.79,-2.49
03,track,"tensor([0.9449], device='cuda:0')",3.23,49.1,-1.69
04,track,"tensor([0.9507], device='cuda:0')",4.83,42.07,-7.03
04,track,"tensor([0.9424], device='cuda:0')",3.18,37.05,-5.02
04,track,"tensor([0.9408], device='cuda:0')",2.66,31.36,-5.69
05,track,"tensor([0.9481], device='cuda:0')",3.39,27.97,-3.39
05,track,"tensor([0.9209], device='cuda:0')",2.96,34.75,6.78
05,track,"tensor([0.9298], device='cuda:0')",3.51,20.9,-13.85
05,track,"tensor([0.8973], device='cuda:0')",3.30,12.87,-8.03
06,track,"tensor([0.9433], device='cuda:0')",3.33,2.74,-10.13
06,track,"tensor([0.9511], device='cuda:0')",3.58,-3.09,-5.83
06,track,"tensor([0.9560], device='cuda:0')",3.19,-2.23,0.86
07,track,"tensor([0.9534], device='cuda:0')",2.82,-10.26,-8.03
07,track,"tensor([0.9596], device='cuda:0')",3.53,-11.73,-1.47
07,track,"tensor([0.9612], device='cuda:0')",3.44,-11.83,-0.1
08,track,"tensor([0.9617], device='cuda:0')",3.50,-6.31,5.52
08,track,"tensor([0.9596], device='cuda:0')",4.15,-7.55,-1.24
08,track,"tensor([0.9584], device='cuda:0')",3.27,-10.39,-2.84
08,track,"tensor([0.9542], device='cuda:0')",3.30,-8.99,1.4
09,track,"tensor([0.9592], device='cuda:0')",3.11,-9.33,-0.34
09,track,"tensor([0.9600], device='cuda:0')",3.88,-7.66,1.67
09,track,"tensor([0.9525], device='cuda:0')",3.66,-10.77,-3.11
10,track,"tensor([0.9505], device='cuda:0')",3.67,-12.67,-1.9
10,track,"tensor([0.9470], device='cuda:0')",3.27,-14.07,-1.4
10,track,"tensor([0.9547], device='cuda:0')",3.33,-16.77,-2.7
10,track,"tensor([0.9434], device='cuda:0')",3.30,-18.52,-1.75
11,track,"tensor([0.9263], device='cuda:0')",3.48,-21.26,-2.74
11,track,"tensor([0.9473], device='cuda:0')",3.63,-23.94,-2.68
11,track,"tensor([0.9496], device='cuda:0')",3.01,-20.37,3.57
12,track,"tensor([0.9559], device='cuda:0')",3.43,-17.92,2.45
12,track,"tensor([0.9549], device='cuda:0')",3.33,-14.99,2.93
12,track,"tensor([0.9582], device='cuda:0')",3.36,-13.79,1.2
12,track,"tensor([0.9614], device='cuda:0')",3.74,-11.95,1.84
13,track,"tensor([0.9581], device='cuda:0')",3.92,-10.87,1.08
13,track,"tensor([0.9547], device='cuda:0')",3.39,-9.73,1.14
13,track,"tensor([0.9561], device='cuda:0')",3.63,-8.6,1.13
14,track,"tensor([0.9597], device='cuda:0')",2.84,-8.47,0.13
14,track,"tensor([0.9569], device='cuda:0')",3.48,-7.98,0.49
14,track,"tensor([0.9560], device='cuda:0')",3.47,-6.6,1.38
15,track,"tensor([0.9558], device='cuda:0')",3.11,-9.03,-2.43
15,track,"tensor([0.9610], device='cuda:0')",2.71,-8.52,0.51
15,track,"tensor([0.9599], device='cuda:0')",2.83,-8.35,0.17
16,track,"tensor([0.9625], device='cuda:0')",3.66,-7.62,0.73
16,track,"tensor([0.9608], device='cuda:0')",3.34,-7.09,0.53
16,track,"tensor([0.9568], device='cuda:0')",3.45,-7.43,-0.34
16,track,"tensor([0.9554], device='cuda:0')",2.92,-7.35,0.08
17,track,"tensor([0.9576], device='cuda:0')",3.57,-7.24,0.11
17,track,"tensor([0.9580], device='cuda:0')",3.16,-8.2,-0.96
17,track,"tensor([0.9526], device='cuda:0')",3.42,-9.28,-1.08
18,track,"tensor([0.9514], device='cuda:0')",3.47,-11.32,-2.04
18,track,"tensor([0.9510], device='cuda:0')",3.26,-11.54,-0.22
18,track,"tensor([0.9505], device='cuda:0')",3.11,-12.24,-0.7
19,track,"tensor([0.9515], device='cuda:0')",2.82,-13.29,-1.05
19,track,"tensor([0.9510], device='cuda:0')",2.89,-12.06,1.23
19,track,"tensor([0.9501], device='cuda:0')",4.23,-11.89,0.17
20,track,"tensor([0.9534], device='cuda:0')",3.16,-9.78,2.11
20,track,"tensor([0.9589], device='cuda:0')",3.35,-7.32,2.46
20,track,"tensor([0.9535], device='cuda:0')",3.89,-5.88,1.44
20,track,"tensor([0.9567], device='cuda:0')",3.15,-4.33,1.55
21,track,"tensor([0.9542], device='cuda:0')",3.56,-3.51,0.82
21,track,"tensor([0.9463], device='cuda:0')",3.46,-1.91,1.6
21,track,"tensor([0.9537], device='cuda:0')",3.62,-2.44,-0.53
22,track,"tensor([0.9499], device='cuda:0')",4.01,-2.44,0.0
22,track,"tensor([0.9516], device='cuda:0')",3.87,-1.83,0.61
22,track,"tensor([0.9501], device='cuda:0')",3.10,-1.67,0.16
22,track,"tensor([0.9495], device='cuda:0')",3.79,-1.05,0.62
23,track,"tensor([0.9497], device='cuda:0')",3.58,-0.81,0.24
23,track,"tensor([0.9488], device='cuda:0')",3.72,0.08,0.89
23,track,"tensor([0.9497], device='cuda:0')",3.36,0.54,0.46
23,track,"tensor([0.9468], device='cuda:0')",4.54,0.98,0.44
24,track,"tensor([0.9465], device='cuda:0')",2.77,1.53,0.55
24,track,"tensor([0.9476], device='cuda:0')",3.05,1.08,-0.45
24,track,"tensor([0.9560], device='cuda:0')",3.43,0.77,-0.31
25,track,"tensor([0.9527], device='cuda:0')",3.19,1.1,0.33
25,track,"tensor([0.9519], device='cuda:0')",3.26,1.31,0.21
25,track,"tensor([0.9450], device='cuda:0')",4.76,2.3,0.99
26,track,"tensor([0.9518], device='cuda:0')",3.43,3.16,0.86
26,track,"tensor([0.9511], device='cuda:0')",4.23,3.4,0.24
26,track,"tensor([0.9499], device='cuda:0')",4.04,3.73,0.33
26,track,"tensor([0.9487], device='cuda:0')",4.74,4.5,0.77
27,track,"tensor([0.9511], device='cuda:0')",3.01,4.78,0.28
27,track,"tensor([0.9502], device='cuda:0')",3.56,5.1,0.32
27,track,"tensor([0.9504], device='cuda:0')",3.69,5.98,0.88
27,track,"tensor([0.9490], device='cuda:0')",4.48,6.41,0.43
28,track,"tensor([0.9500], device='cuda:0')",3.45,6.96,0.55
28,track,"tensor([0.9499], device='cuda:0')",3.16,6.73,-0.23
28,track,"tensor([0.9485], device='cuda:0')",3.29,7.52,0.79
29,track,"tensor([0.9464], device='cuda:0')",3.21,7.96,0.44
29,track,"tensor([0.9470], device='cuda:0')",3.17,8.13,0.17
29,track,"tensor([0.9392], device='cuda:0')",3.30,8.68,0.55
29,track,"tensor([0.9249], device='cuda:0')",3.46,9.18,0.5
30,track,"tensor([0.9140], device='cuda:0')",3.24,9.75,0.57
30,track,"tensor([0.9255], device='cuda:0')",3.92,9.74,-0.01
30,track,"tensor([0.9369], device='cuda:0')",3.31,10.01,0.27
31,track,"tensor([0.9167], device='cuda:0')",3.37,10.68,0.67
31,track,"tensor([0.8662], device='cuda:0')",3.88,11.36,0.68
31,end-track,"tensor([0.5267], device='cuda:0')",2.95,0,0
31,end-track,"tensor([0.6540], device='cuda:0')",3.65,0,0
32,track,"tensor([0.8346], device='cuda:0')",4.90,12.29,0.93
32,track,"tensor([0.8051], device='cuda:0')",3.24,0,0
32,track,"tensor([0.6677], device='cuda:0')",3.60,0,0
33,track,"tensor([0.7548], device='cuda:0')",2.98,0,0
33,track,"tensor([0.5597], device='cuda:0')",3.52,0,0
33,track,"tensor([0.6388], device='cuda:0')",3.57,0,0
33,track,"tensor([0.5611], device='cuda:0')",3.66,0,0
34,track,"tensor([0.5172], device='cuda:0')",3.92,0,0
34,track,"tensor([0.5687], device='cuda:0')",4.02,0,0
34,end-track,"tensor([0.8939], device='cuda:0')",4.03,0,0
34,end-track,"tensor([0.8914], device='cuda:0')",4.44,0,0
