Timestamp,Class,Confidence Score,FPS,Error,Delta Error
46,track,"tensor([0.5157], device='cuda:0')",3.26,11.45,0.12
46,track,"tensor([0.9386], device='cuda:0')",3.53,17.51,6.06
46,track,"tensor([0.9018], device='cuda:0')",2.98,20.45,2.94
47,track,"tensor([0.8927], device='cuda:0')",2.96,30.64,10.19
47,track,"tensor([0.9115], device='cuda:0')",3.52,33.1,2.46
47,track,"tensor([0.9264], device='cuda:0')",4.55,39.44,6.34
48,track,"tensor([0.9192], device='cuda:0')",3.41,37.73,-1.71
48,track,"tensor([0.8747], device='cuda:0')",3.61,38.32,0.59
48,track,"tensor([0.7402], device='cuda:0')",3.09,40.52,2.2
49,track,"tensor([0.8850], device='cuda:0')",3.13,41.07,0.55
49,track,"tensor([0.8750], device='cuda:0')",3.30,42.21,1.14
49,track,"tensor([0.8890], device='cuda:0')",3.74,42.51,0.3
49,track,"tensor([0.8658], device='cuda:0')",3.79,44.53,2.02
50,track,"tensor([0.8981], device='cuda:0')",3.10,44.71,0.18
50,track,"tensor([0.9016], device='cuda:0')",4.59,46.22,1.51
50,track,"tensor([0.8267], device='cuda:0')",3.21,43.86,-2.36
51,track,"tensor([0.9132], device='cuda:0')",3.24,40.06,-3.8
51,track,"tensor([0.8243], device='cuda:0')",3.28,37.67,-2.39
51,track,"tensor([0.8457], device='cuda:0')",3.37,32.09,-5.58
51,track,"tensor([0.9172], device='cuda:0')",3.16,27.91,-4.18
52,track,"tensor([0.8954], device='cuda:0')",3.11,27.63,-0.28
52,track,"tensor([0.9083], device='cuda:0')",3.55,18.32,-9.31
52,track,"tensor([0.9286], device='cuda:0')",3.41,12.2,-6.12
53,track,"tensor([0.9452], device='cuda:0')",3.46,3.69,-8.51
53,track,"tensor([0.9361], device='cuda:0')",3.23,2.19,-1.5
53,track,"tensor([0.9243], device='cuda:0')",3.38,3.5,1.31
54,track,"tensor([0.6376], device='cuda:0')",3.44,-11.04,-14.54
54,track,"tensor([0.8207], device='cuda:0')",3.47,-15.7,-4.66
54,track,"tensor([0.9011], device='cuda:0')",3.41,-24.29,-8.59
54,track,"tensor([0.9072], device='cuda:0')",2.55,-28.04,-3.75
55,track,"tensor([0.8914], device='cuda:0')",3.62,-32.62,-4.58
55,track,"tensor([0.6637], device='cuda:0')",3.51,-17.19,15.43
55,track,"tensor([0.6682], device='cuda:0')",2.84,-34.21,-17.02
56,track,"tensor([0.8212], device='cuda:0')",3.25,-30.02,4.19
56,track,"tensor([0.9163], device='cuda:0')",2.59,-15.21,14.81
56,track,"tensor([0.8596], device='cuda:0')",2.47,5.38,20.59
57,track,"tensor([0.8570], device='cuda:0')",3.49,10.22,4.84
57,track,"tensor([0.6475], device='cuda:0')",3.02,10.33,0.11
57,end-track,"tensor([0.7664], device='cuda:0')",3.48,0,0
58,end-track,"tensor([0.8029], device='cuda:0')",2.11,0,0
58,track,"tensor([0.7419], device='cuda:0')",3.83,16.89,6.56
59,track,"tensor([0.6960], device='cuda:0')",2.21,13.11,-3.78
59,track,"tensor([0.7615], device='cuda:0')",4.16,8.12,-4.99
59,track,"tensor([0.7624], device='cuda:0')",4.95,10.97,2.85
59,track,"tensor([0.6469], device='cuda:0')",3.23,12.5,1.53
00,track,"tensor([0.5398], device='cuda:0')",3.30,8.95,-3.55
00,track,"tensor([0.7830], device='cuda:0')",2.42,-0.22,-9.17
01,track,"tensor([0.7191], device='cuda:0')",2.23,-14.79,-14.57
01,track,"tensor([0.6048], device='cuda:0')",1.66,-33.73,-18.94
01,track,"tensor([0.7615], device='cuda:0')",3.06,-36.21,-2.48
02,track,"tensor([0.5937], device='cuda:0')",3.22,-31.91,4.3
02,track,"tensor([0.8307], device='cuda:0')",3.38,-33.89,-1.98
02,track,"tensor([0.5096], device='cuda:0')",2.59,-34.13,-0.24
03,track,"tensor([0.7439], device='cuda:0')",3.20,-17.15,16.98
03,track,"tensor([0.8547], device='cuda:0')",2.05,-24.11,-6.96
04,track,"tensor([0.5823], device='cuda:0')",2.80,13.0,37.11
04,track,"tensor([0.8289], device='cuda:0')",3.60,14.12,1.12
04,track,"tensor([0.8839], device='cuda:0')",3.45,16.08,1.96
04,track,"tensor([0.9261], device='cuda:0')",2.97,17.24,1.16
05,track,"tensor([0.8734], device='cuda:0')",3.81,17.56,0.32
05,track,"tensor([0.9139], device='cuda:0')",3.18,16.35,-1.21
05,track,"tensor([0.8916], device='cuda:0')",3.28,11.1,-5.25
06,track,"tensor([0.8907], device='cuda:0')",3.28,6.15,-4.95
06,track,"tensor([0.7830], device='cuda:0')",3.25,-2.9,-9.05
06,track,"tensor([0.6621], device='cuda:0')",3.88,-9.25,-6.35
07,track,"tensor([0.8213], device='cuda:0')",2.79,-10.83,-1.58
07,track,"tensor([0.8946], device='cuda:0')",2.21,-14.35,-3.52
07,track,"tensor([0.7886], device='cuda:0')",2.95,-12.71,1.64
08,track,"tensor([0.9026], device='cuda:0')",3.24,-12.71,0.0
08,track,"tensor([0.9194], device='cuda:0')",2.97,-12.06,0.65
08,track,"tensor([0.9131], device='cuda:0')",2.75,-8.33,3.73
09,track,"tensor([0.8995], device='cuda:0')",3.37,-8.5,-0.17
09,track,"tensor([0.8500], device='cuda:0')",3.04,-7.76,0.74
09,track,"tensor([0.8986], device='cuda:0')",2.97,-4.24,3.52
10,track,"tensor([0.8755], device='cuda:0')",2.99,-1.13,3.11
10,track,"tensor([0.9092], device='cuda:0')",3.08,-3.72,-2.59
10,track,"tensor([0.8832], device='cuda:0')",2.65,-8.1,-4.38
11,track,"tensor([0.8873], device='cuda:0')",3.22,-16.08,-7.98
11,track,"tensor([0.8985], device='cuda:0')",3.49,-23.4,-7.32
11,track,"tensor([0.9105], device='cuda:0')",4.68,-45.18,-21.78
12,end-track,"tensor([0.7158], device='cuda:0')",3.50,0,0
12,track,"tensor([0.8095], device='cuda:0')",3.33,-48.41,-3.23
12,track,"tensor([0.8344], device='cuda:0')",2.53,-64.04,-15.63
13,track,"tensor([0.9287], device='cuda:0')",2.79,-90.02,-25.98
13,track,"tensor([0.7362], device='cuda:0')",3.06,-98.41,-8.39
13,track,"tensor([0.9373], device='cuda:0')",3.19,-82.8,15.61
13,track,"tensor([0.9247], device='cuda:0')",3.35,-80.52,2.28
14,track,"tensor([0.9375], device='cuda:0')",3.54,-85.21,-4.69
14,track,"tensor([0.8343], device='cuda:0')",3.02,-69.8,15.41
14,track,"tensor([0.8722], device='cuda:0')",3.79,-78.42,-8.62
15,track,"tensor([0.9096], device='cuda:0')",3.31,-70.35,8.07
15,track,"tensor([0.7566], device='cuda:0')",3.59,-62.24,8.11
15,track,"tensor([0.5848], device='cuda:0')",3.14,-54.71,7.53
16,track,"tensor([0.8923], device='cuda:0')",3.35,-49.7,5.01
16,track,"tensor([0.9288], device='cuda:0')",3.40,-47.83,1.87
16,track,"tensor([0.9282], device='cuda:0')",3.26,-45.48,2.35
16,track,"tensor([0.9384], device='cuda:0')",4.10,-37.37,8.11
17,track,"tensor([0.9560], device='cuda:0')",3.23,-31.52,5.85
17,track,"tensor([0.9467], device='cuda:0')",4.08,-28.11,3.41
17,track,"tensor([0.9569], device='cuda:0')",3.44,-20.9,7.21
18,track,"tensor([0.9554], device='cuda:0')",2.98,-18.75,2.15
18,track,"tensor([0.9432], device='cuda:0')",3.49,-15.38,3.37
18,track,"tensor([0.9461], device='cuda:0')",3.74,-10.99,4.39
19,track,"tensor([0.9366], device='cuda:0')",2.65,-6.27,4.72
19,track,"tensor([0.9445], device='cuda:0')",2.95,1.98,8.25
19,track,"tensor([0.9338], device='cuda:0')",2.76,3.69,1.71
20,track,"tensor([0.9501], device='cuda:0')",2.87,4.61,0.92
20,track,"tensor([0.9208], device='cuda:0')",2.65,7.37,2.76
20,track,"tensor([0.9534], device='cuda:0')",3.21,8.11,0.74
21,track,"tensor([0.9416], device='cuda:0')",2.68,10.89,2.78
21,track,"tensor([0.9413], device='cuda:0')",3.20,11.86,0.97
21,track,"tensor([0.9487], device='cuda:0')",3.00,10.14,-1.72
22,track,"tensor([0.9454], device='cuda:0')",2.83,17.19,7.05
22,track,"tensor([0.9484], device='cuda:0')",3.36,15.85,-1.34
22,track,"tensor([0.9479], device='cuda:0')",3.27,21.11,5.26
22,track,"tensor([0.9380], device='cuda:0')",3.63,23.27,2.16
23,track,"tensor([0.9403], device='cuda:0')",3.94,19.26,-4.01
23,track,"tensor([0.9363], device='cuda:0')",3.11,20.14,0.88
23,track,"tensor([0.9278], device='cuda:0')",3.16,17.87,-2.27
24,track,"tensor([0.9313], device='cuda:0')",4.38,13.61,-4.26
24,track,"tensor([0.9205], device='cuda:0')",2.87,8.76,-4.85
24,track,"tensor([0.9409], device='cuda:0')",3.39,6.25,-2.51
25,track,"tensor([0.9442], device='cuda:0')",2.99,4.13,-2.12
25,track,"tensor([0.9418], device='cuda:0')",3.86,1.21,-2.92
25,track,"tensor([0.9436], device='cuda:0')",3.37,-3.31,-4.52
25,track,"tensor([0.9509], device='cuda:0')",3.19,-8.04,-4.73
26,track,"tensor([0.9536], device='cuda:0')",3.57,-10.6,-2.56
26,track,"tensor([0.9502], device='cuda:0')",3.39,-8.69,1.91
26,track,"tensor([0.9539], device='cuda:0')",3.31,-11.09,-2.4
27,track,"tensor([0.9497], device='cuda:0')",3.40,-12.26,-1.17
27,track,"tensor([0.9433], device='cuda:0')",2.73,-13.25,-0.99
27,track,"tensor([0.9502], device='cuda:0')",3.34,-14.32,-1.07
28,track,"tensor([0.9522], device='cuda:0')",2.82,-15.92,-1.6
28,track,"tensor([0.9511], device='cuda:0')",3.21,-16.83,-0.91
28,track,"tensor([0.9466], device='cuda:0')",3.58,-18.03,-1.2
29,track,"tensor([0.9450], device='cuda:0')",4.45,-14.85,3.18
29,track,"tensor([0.9458], device='cuda:0')",2.69,-7.35,7.5
29,track,"tensor([0.9515], device='cuda:0')",3.22,-10.09,-2.74
29,track,"tensor([0.9576], device='cuda:0')",3.06,-7.62,2.47
30,track,"tensor([0.9543], device='cuda:0')",3.49,-5.32,2.3
30,track,"tensor([0.9526], device='cuda:0')",3.01,-3.3,2.02
30,track,"tensor([0.9440], device='cuda:0')",3.46,-0.72,2.58
31,track,"tensor([0.9493], device='cuda:0')",3.91,-2.15,-1.43
31,track,"tensor([0.9335], device='cuda:0')",3.11,-6.51,-4.36
31,track,"tensor([0.9286], device='cuda:0')",3.28,-0.93,5.58
32,track,"tensor([0.9445], device='cuda:0')",3.41,0.18,1.11
32,track,"tensor([0.9418], device='cuda:0')",3.05,0.26,0.08
32,track,"tensor([0.9337], device='cuda:0')",3.27,-9.92,-10.18
33,track,"tensor([0.9412], device='cuda:0')",3.13,-7.43,2.49
33,track,"tensor([0.9245], device='cuda:0')",3.11,-0.4,7.03
33,track,"tensor([0.9421], device='cuda:0')",3.22,1.63,2.03
33,track,"tensor([0.9256], device='cuda:0')",3.06,2.44,0.81
34,track,"tensor([0.9156], device='cuda:0')",4.44,1.84,-0.6
34,track,"tensor([0.9269], device='cuda:0')",3.11,3.79,1.95
34,track,"tensor([0.9430], device='cuda:0')",3.48,3.28,-0.51
35,track,"tensor([0.9446], device='cuda:0')",3.49,3.41,0.13
35,track,"tensor([0.9520], device='cuda:0')",4.65,3.73,0.32
35,track,"tensor([0.9509], device='cuda:0')",3.91,4.09,0.36
35,track,"tensor([0.9481], device='cuda:0')",3.26,4.07,-0.02
36,track,"tensor([0.9498], device='cuda:0')",3.29,4.55,0.48
36,track,"tensor([0.9496], device='cuda:0')",3.64,4.79,0.24
36,track,"tensor([0.9516], device='cuda:0')",3.52,5.35,0.56
37,track,"tensor([0.9502], device='cuda:0')",3.48,5.69,0.34
37,track,"tensor([0.9449], device='cuda:0')",3.43,5.62,-0.07
37,track,"tensor([0.9335], device='cuda:0')",3.72,6.07,0.45
37,track,"tensor([0.9331], device='cuda:0')",3.56,6.07,0.0
38,track,"tensor([0.9294], device='cuda:0')",3.24,6.52,0.45
38,track,"tensor([0.9374], device='cuda:0')",3.62,7.05,0.53
38,track,"tensor([0.9341], device='cuda:0')",3.14,7.12,0.07
39,track,"tensor([0.9332], device='cuda:0')",3.98,8.17,1.05
39,track,"tensor([0.9370], device='cuda:0')",3.10,8.49,0.32
39,track,"tensor([0.9425], device='cuda:0')",3.11,8.56,0.07
40,track,"tensor([0.9509], device='cuda:0')",2.85,9.42,0.86
40,track,"tensor([0.9485], device='cuda:0')",3.38,9.38,-0.04
40,track,"tensor([0.9450], device='cuda:0')",3.16,9.64,0.26
40,track,"tensor([0.9514], device='cuda:0')",3.15,10.55,0.91
41,track,"tensor([0.9459], device='cuda:0')",3.22,11.12,0.57
41,track,"tensor([0.9517], device='cuda:0')",4.16,11.11,-0.01
41,track,"tensor([0.9525], device='cuda:0')",3.43,11.54,0.43
42,track,"tensor([0.9466], device='cuda:0')",2.74,12.15,0.61
42,track,"tensor([0.9368], device='cuda:0')",2.88,14.15,2.0
42,track,"tensor([0.9402], device='cuda:0')",4.21,15.15,1.0
43,track,"tensor([0.9438], device='cuda:0')",2.58,15.31,0.16
43,track,"tensor([0.9403], device='cuda:0')",3.39,16.19,0.88
43,track,"tensor([0.9431], device='cuda:0')",3.16,8.08,-8.11
44,track,"tensor([0.9372], device='cuda:0')",3.32,5.31,-2.77
44,track,"tensor([0.9401], device='cuda:0')",3.86,1.73,-3.58
44,track,"tensor([0.9437], device='cuda:0')",3.53,-3.2,-4.93
44,track,"tensor([0.9452], device='cuda:0')",3.72,-5.34,-2.14
45,track,"tensor([0.9554], device='cuda:0')",2.77,-7.17,-1.83
45,track,"tensor([0.9551], device='cuda:0')",3.49,-7.73,-0.56
45,track,"tensor([0.9524], device='cuda:0')",3.28,-8.26,-0.53
46,track,"tensor([0.9511], device='cuda:0')",3.46,-9.4,-1.14
46,track,"tensor([0.9453], device='cuda:0')",3.11,-9.46,-0.06
46,track,"tensor([0.9452], device='cuda:0')",3.49,-10.06,-0.6
47,track,"tensor([0.9208], device='cuda:0')",2.74,-12.03,-1.97
47,track,"tensor([0.9209], device='cuda:0')",3.12,-13.68,-1.65
47,track,"tensor([0.9258], device='cuda:0')",4.16,-16.55,-2.87
47,track,"tensor([0.9237], device='cuda:0')",3.54,-21.03,-4.48
48,track,"tensor([0.9445], device='cuda:0')",3.01,-22.56,-1.53
48,track,"tensor([0.9124], device='cuda:0')",3.09,-25.25,-2.69
48,track,"tensor([0.8649], device='cuda:0')",2.53,-23.44,1.81
49,track,"tensor([0.8144], device='cuda:0')",3.51,-20.67,2.77
49,end-track,"tensor([0.5317], device='cuda:0')",3.31,0,0
49,track,"tensor([0.8414], device='cuda:0')",3.99,-14.58,6.09
50,end-track,"tensor([0.5062], device='cuda:0')",3.36,0,0
50,end-track,"tensor([0.6091], device='cuda:0')",3.69,0,0
50,end-track,"tensor([0.8293], device='cuda:0')",3.18,0,0
50,end-track,"tensor([0.8022], device='cuda:0')",4.00,0,0
51,track,"tensor([0.5339], device='cuda:0')",3.57,0,0
51,end-track,"tensor([0.5625], device='cuda:0')",2.94,0,0
51,end-track,"tensor([0.7177], device='cuda:0')",3.56,0,0
52,end-track,"tensor([0.8372], device='cuda:0')",3.69,0,0
52,end-track,"tensor([0.8841], device='cuda:0')",4.21,0,0
52,end-track,"tensor([0.8051], device='cuda:0')",3.54,0,0
52,end-track,"tensor([0.8748], device='cuda:0')",3.35,0,0
53,end-track,"tensor([0.9044], device='cuda:0')",4.17,0,0
53,end-track,"tensor([0.9272], device='cuda:0')",3.75,0,0
53,end-track,"tensor([0.9147], device='cuda:0')",3.63,0,0
53,end-track,"tensor([0.9069], device='cuda:0')",4.79,0,0
54,end-track,"tensor([0.9168], device='cuda:0')",4.07,0,0
54,end-track,"tensor([0.9115], device='cuda:0')",4.13,0,0
54,end-track,"tensor([0.9108], device='cuda:0')",3.59,0,0
54,end-track,"tensor([0.9125], device='cuda:0')",4.16,0,0
55,end-track,"tensor([0.9209], device='cuda:0')",4.14,0,0
55,end-track,"tensor([0.9148], device='cuda:0')",3.70,0,0
55,end-track,"tensor([0.9022], device='cuda:0')",3.62,0,0
55,end-track,"tensor([0.9050], device='cuda:0')",6.25,0,0
56,end-track,"tensor([0.8665], device='cuda:0')",4.13,0,0
56,end-track,"tensor([0.8667], device='cuda:0')",3.77,0,0
56,end-track,"tensor([0.8667], device='cuda:0')",3.88,0,0
56,end-track,"tensor([0.8082], device='cuda:0')",3.76,0,0
57,end-track,"tensor([0.7127], device='cuda:0')",2.97,0,0
57,end-track,"tensor([0.6998], device='cuda:0')",4.27,0,0
57,end-track,"tensor([0.8560], device='cuda:0')",3.55,0,0
58,end-track,"tensor([0.8903], device='cuda:0')",3.73,0,0
58,end-track,"tensor([0.7004], device='cuda:0')",3.49,0,0
58,end-track,"tensor([0.7786], device='cuda:0')",3.54,0,0
58,end-track,"tensor([0.6700], device='cuda:0')",3.92,0,0
59,end-track,"tensor([0.5490], device='cuda:0')",2.58,0,0
59,track,"tensor([0.6768], device='cuda:0')",2.11,2.43,17.01
00,track,"tensor([0.8907], device='cuda:0')",1.65,11.77,9.34
00,track,"tensor([0.8537], device='cuda:0')",3.77,13.94,2.17
00,track,"tensor([0.9065], device='cuda:0')",2.91,-8.12,-22.06
01,track,"tensor([0.9396], device='cuda:0')",3.53,13.43,21.55
01,track,"tensor([0.9048], device='cuda:0')",4.43,9.76,-3.67
01,track,"tensor([0.9240], device='cuda:0')",2.86,11.18,1.42
02,track,"tensor([0.9436], device='cuda:0')",3.60,6.15,-5.03
02,track,"tensor([0.9050], device='cuda:0')",2.91,-1.89,-8.04
02,track,"tensor([0.9070], device='cuda:0')",3.12,-2.18,-0.29
03,track,"tensor([0.8925], device='cuda:0')",3.53,-6.5,-4.32
03,track,"tensor([0.8960], device='cuda:0')",3.15,-4.16,2.34
03,track,"tensor([0.9431], device='cuda:0')",2.95,-10.39,-6.23
03,track,"tensor([0.9454], device='cuda:0')",3.93,-14.64,-4.25
04,track,"tensor([0.9375], device='cuda:0')",4.07,-18.44,-3.8
04,track,"tensor([0.9216], device='cuda:0')",3.51,-21.88,-3.44
04,track,"tensor([0.9295], device='cuda:0')",3.76,-29.4,-7.52
04,track,"tensor([0.8570], device='cuda:0')",4.80,-47.45,-18.05
05,track,"tensor([0.9191], device='cuda:0')",3.09,-41.18,6.27
05,track,"tensor([0.9386], device='cuda:0')",3.31,-40.85,0.33
05,track,"tensor([0.9360], device='cuda:0')",3.47,-42.89,-2.04
06,track,"tensor([0.9387], device='cuda:0')",3.69,-45.0,-2.11
06,track,"tensor([0.9472], device='cuda:0')",3.23,-45.32,-0.32
06,track,"tensor([0.9212], device='cuda:0')",3.14,-48.66,-3.34
07,track,"tensor([0.8921], device='cuda:0')",2.85,-48.07,0.59
07,track,"tensor([0.9165], device='cuda:0')",3.09,-54.21,-6.14
07,track,"tensor([0.9204], device='cuda:0')",3.64,-55.46,-1.25
07,track,"tensor([0.9142], device='cuda:0')",3.52,-55.05,0.41
08,track,"tensor([0.9105], device='cuda:0')",3.44,-48.31,6.74
08,track,"tensor([0.8020], device='cuda:0')",3.53,-45.49,2.82
08,track,"tensor([0.7049], device='cuda:0')",2.77,-39.52,5.97
09,track,"tensor([0.7932], device='cuda:0')",3.73,-31.92,7.6
09,track,"tensor([0.9381], device='cuda:0')",4.74,-18.79,13.13
09,track,"tensor([0.9442], device='cuda:0')",3.24,-11.8,6.99
10,track,"tensor([0.9493], device='cuda:0')",2.65,0.08,11.88
10,track,"tensor([0.9443], device='cuda:0')",3.62,7.43,7.35
10,track,"tensor([0.9442], device='cuda:0')",2.77,12.61,5.18
10,track,"tensor([0.9334], device='cuda:0')",3.51,18.92,6.31
11,track,"tensor([0.9265], device='cuda:0')",2.76,21.42,2.5
11,track,"tensor([0.9027], device='cuda:0')",3.81,26.53,5.11
11,track,"tensor([0.9038], device='cuda:0')",3.91,25.2,-1.33
12,track,"tensor([0.8631], device='cuda:0')",3.89,35.47,10.27
12,track,"tensor([0.9352], device='cuda:0')",4.39,35.71,0.24
12,track,"tensor([0.9274], device='cuda:0')",3.65,22.13,-13.58
12,track,"tensor([0.9410], device='cuda:0')",3.38,15.93,-6.2
13,track,"tensor([0.9431], device='cuda:0')",3.41,8.96,-6.97
13,track,"tensor([0.8636], device='cuda:0')",3.23,3.43,-5.53
13,track,"tensor([0.7889], device='cuda:0')",3.19,-0.82,-4.25
14,track,"tensor([0.9223], device='cuda:0')",2.91,-1.45,-0.63
14,track,"tensor([0.9460], device='cuda:0')",3.47,-5.62,-4.17
14,track,"tensor([0.9410], device='cuda:0')",3.79,-9.0,-3.38
15,track,"tensor([0.9432], device='cuda:0')",3.41,-9.44,-0.44
15,track,"tensor([0.9459], device='cuda:0')",3.20,-9.55,-0.11
15,track,"tensor([0.9555], device='cuda:0')",3.60,-7.25,2.3
15,track,"tensor([0.9482], device='cuda:0')",2.78,-2.41,4.84
16,track,"tensor([0.9494], device='cuda:0')",3.56,2.79,5.2
16,track,"tensor([0.9473], device='cuda:0')",3.51,14.33,11.54
16,track,"tensor([0.9227], device='cuda:0')",4.88,21.49,7.16
17,track,"tensor([0.9252], device='cuda:0')",3.40,28.37,6.88
17,track,"tensor([0.7229], device='cuda:0')",3.40,33.26,4.89
17,track,"tensor([0.7798], device='cuda:0')",3.47,35.51,2.25
17,track,"tensor([0.8333], device='cuda:0')",2.82,41.92,6.41
18,track,"tensor([0.6573], device='cuda:0')",2.88,38.22,-3.7
18,track,"tensor([0.8245], device='cuda:0')",2.92,37.31,-0.91
18,track,"tensor([0.6722], device='cuda:0')",3.35,33.64,-3.67
19,track,"tensor([0.8795], device='cuda:0')",2.44,17.01,-16.63
19,track,"tensor([0.8942], device='cuda:0')",3.85,13.17,-3.84
19,track,"tensor([0.8955], device='cuda:0')",3.52,9.42,-3.75
20,track,"tensor([0.9008], device='cuda:0')",3.48,6.71,-2.71
20,track,"tensor([0.9181], device='cuda:0')",3.14,5.6,-1.11
20,track,"tensor([0.9336], device='cuda:0')",3.11,4.42,-1.18
21,track,"tensor([0.8635], device='cuda:0')",3.32,-1.43,-5.85
21,track,"tensor([0.9200], device='cuda:0')",3.16,-1.43,0.0
21,track,"tensor([0.8890], device='cuda:0')",3.43,0.24,1.67
21,track,"tensor([0.9149], device='cuda:0')",4.06,3.26,3.02
22,track,"tensor([0.9305], device='cuda:0')",4.67,4.34,1.08
22,track,"tensor([0.9264], device='cuda:0')",3.55,7.2,2.86
22,track,"tensor([0.9383], device='cuda:0')",3.66,9.0,1.8
23,track,"tensor([0.8893], device='cuda:0')",2.70,9.92,0.92
23,track,"tensor([0.8987], device='cuda:0')",3.87,11.76,1.84
23,track,"tensor([0.9331], device='cuda:0')",3.75,12.8,1.04
23,track,"tensor([0.7383], device='cuda:0')",3.97,9.07,-3.73
24,track,"tensor([0.8412], device='cuda:0')",4.97,17.7,8.63
24,track,"tensor([0.6438], device='cuda:0')",2.91,20.4,2.7
24,track,"tensor([0.6408], device='cuda:0')",3.05,19.09,-1.31
25,track,"tensor([0.5253], device='cuda:0')",2.73,15.32,-3.77
25,track,"tensor([0.7299], device='cuda:0')",1.95,2.42,-12.9
26,track,"tensor([0.8902], device='cuda:0')",1.09,4.75,2.33
26,track,"tensor([0.8901], device='cuda:0')",3.85,0.6,-4.15
27,track,"tensor([0.9176], device='cuda:0')",3.45,1.63,1.03
27,track,"tensor([0.8566], device='cuda:0')",4.64,-0.25,-1.88
27,track,"tensor([0.7776], device='cuda:0')",3.09,-2.07,-1.82
28,track,"tensor([0.8349], device='cuda:0')",2.95,-4.8,-2.73
28,track,"tensor([0.8819], device='cuda:0')",3.01,-5.22,-0.42
28,track,"tensor([0.9036], device='cuda:0')",3.79,-4.55,0.67
28,track,"tensor([0.8754], device='cuda:0')",3.03,-4.84,-0.29
29,track,"tensor([0.8446], device='cuda:0')",3.33,-4.78,0.06
29,track,"tensor([0.8824], device='cuda:0')",3.01,-8.76,-3.98
29,track,"tensor([0.8817], device='cuda:0')",3.37,-9.43,-0.67
30,track,"tensor([0.9073], device='cuda:0')",3.80,-11.38,-1.95
30,track,"tensor([0.9087], device='cuda:0')",3.37,-10.5,0.88
30,track,"tensor([0.9155], device='cuda:0')",3.82,-9.53,0.97
30,track,"tensor([0.8943], device='cuda:0')",4.19,-4.28,5.25
31,track,"tensor([0.8894], device='cuda:0')",3.31,-5.84,-1.56
31,track,"tensor([0.7297], device='cuda:0')",3.31,3.15,8.99
32,track,"tensor([0.7750], device='cuda:0')",1.51,1.55,-1.6
32,track,"tensor([0.8817], device='cuda:0')",3.47,-10.34,-11.89
32,track,"tensor([0.8884], device='cuda:0')",3.26,-2.62,7.72
33,track,"tensor([0.8683], device='cuda:0')",3.23,-7.24,-4.62
33,track,"tensor([0.8942], device='cuda:0')",4.72,-9.14,-1.9
33,track,"tensor([0.8894], device='cuda:0')",3.46,-9.07,0.07
34,track,"tensor([0.6182], device='cuda:0')",2.15,-26.33,-17.26
34,track,"tensor([0.7159], device='cuda:0')",3.48,-14.59,11.74
34,track,"tensor([0.8829], device='cuda:0')",3.07,0.17,14.76
35,track,"tensor([0.7932], device='cuda:0')",3.02,-20.01,-20.18
35,track,"tensor([0.9154], device='cuda:0')",2.82,-1.55,18.46
35,track,"tensor([0.8487], device='cuda:0')",3.86,4.59,6.14
36,track,"tensor([0.8654], device='cuda:0')",2.51,8.9,4.31
36,track,"tensor([0.8433], device='cuda:0')",2.99,14.84,5.94
36,track,"tensor([0.9115], device='cuda:0')",3.20,13.56,-1.28
36,track,"tensor([0.8791], device='cuda:0')",3.21,8.98,-4.58
37,track,"tensor([0.8820], device='cuda:0')",3.26,3.05,-5.93
37,track,"tensor([0.8786], device='cuda:0')",3.73,7.62,4.57
37,track,"tensor([0.8963], device='cuda:0')",4.71,8.72,1.1
38,track,"tensor([0.6929], device='cuda:0')",2.13,-29.86,-38.58
38,track,"tensor([0.8160], device='cuda:0')",3.45,-3.23,26.63
38,track,"tensor([0.7905], device='cuda:0')",3.67,-10.93,-7.7
39,track,"tensor([0.8402], device='cuda:0')",3.29,1.46,12.39
39,track,"tensor([0.7817], device='cuda:0')",2.64,-18.84,-20.3
39,track,"tensor([0.7249], device='cuda:0')",3.22,-20.0,-1.16
40,track,"tensor([0.7870], device='cuda:0')",3.21,29.12,49.12
40,track,"tensor([0.6254], device='cuda:0')",4.59,-12.18,-41.3
40,track,"tensor([0.8235], device='cuda:0')",3.88,-15.8,-3.62
40,track,"tensor([0.8386], device='cuda:0')",5.04,-13.17,2.63
41,track,"tensor([0.8880], device='cuda:0')",3.62,-10.41,2.76
41,track,"tensor([0.7918], device='cuda:0')",2.53,11.63,22.04
41,track,"tensor([0.8468], device='cuda:0')",3.38,-5.15,-16.78
41,track,"tensor([0.6123], device='cuda:0')",3.91,-2.93,2.22
42,track,"tensor([0.7784], device='cuda:0')",3.18,2.95,5.88
42,track,"tensor([0.8710], device='cuda:0')",3.46,18.94,15.99
42,track,"tensor([0.8363], device='cuda:0')",3.11,21.19,2.25
43,track,"tensor([0.8747], device='cuda:0')",3.35,9.08,-12.11
43,track,"tensor([0.7936], device='cuda:0')",3.13,-4.2,-13.28
43,track,"tensor([0.8465], device='cuda:0')",3.33,-4.42,-0.22
44,track,"tensor([0.8762], device='cuda:0')",2.87,-0.67,3.75
44,track,"tensor([0.9198], device='cuda:0')",3.07,-4.61,-3.94
44,track,"tensor([0.9141], device='cuda:0')",3.45,-5.93,-1.32
45,track,"tensor([0.9102], device='cuda:0')",3.24,-10.13,-4.2
45,track,"tensor([0.9262], device='cuda:0')",3.57,-5.58,4.55
45,track,"tensor([0.9278], device='cuda:0')",3.26,-5.52,0.06
45,track,"tensor([0.9201], device='cuda:0')",3.52,-7.02,-1.5
