Timestamp,Class,Confidence Score,FPS,Error,Delta Error
30,track,"tensor([0.9432], device='cuda:0')",3.76,-15.03,0.02
30,track,"tensor([0.9426], device='cuda:0')",3.59,-15.04,-0.01
31,track,"tensor([0.9434], device='cuda:0')",3.27,-15.04,0.0
31,track,"tensor([0.9415], device='cuda:0')",4.64,-15.04,0.0
31,track,"tensor([0.9426], device='cuda:0')",3.20,-15.09,-0.05
31,track,"tensor([0.9421], device='cuda:0')",2.97,-15.03,0.06
32,track,"tensor([0.9420], device='cuda:0')",3.31,-15.03,0.0
32,track,"tensor([0.9432], device='cuda:0')",3.54,-15.02,0.01
32,track,"tensor([0.9426], device='cuda:0')",3.14,-15.06,-0.04
33,track,"tensor([0.9405], device='cuda:0')",3.24,-14.87,0.19
33,track,"tensor([0.9480], device='cuda:0')",2.98,-15.9,-1.03
33,track,"tensor([0.9399], device='cuda:0')",3.59,-15.65,0.25
34,track,"tensor([0.9323], device='cuda:0')",2.92,-14.68,0.97
34,track,"tensor([0.9461], device='cuda:0')",3.15,-15.53,-0.85
34,track,"tensor([0.9524], device='cuda:0')",3.36,-17.87,-2.34
34,track,"tensor([0.9426], device='cuda:0')",3.80,-20.36,-2.49
35,track,"tensor([0.9526], device='cuda:0')",3.34,-24.83,-4.47
35,track,"tensor([0.9497], device='cuda:0')",2.92,-22.04,2.79
35,track,"tensor([0.9544], device='cuda:0')",3.92,-19.28,2.76
36,track,"tensor([0.9574], device='cuda:0')",3.39,-16.83,2.45
36,track,"tensor([0.9496], device='cuda:0')",3.20,-20.18,-3.35
36,track,"tensor([0.9343], device='cuda:0')",3.06,-16.6,3.58
37,track,"tensor([0.9448], device='cuda:0')",4.06,-8.73,7.87
37,track,"tensor([0.9447], device='cuda:0')",2.81,-7.34,1.39
37,track,"tensor([0.9468], device='cuda:0')",4.48,-3.95,3.39
37,track,"tensor([0.9480], device='cuda:0')",3.13,-4.1,-0.15
38,track,"tensor([0.9403], device='cuda:0')",3.37,1.5,5.6
38,track,"tensor([0.9394], device='cuda:0')",3.05,3.92,2.42
38,track,"tensor([0.9424], device='cuda:0')",2.60,2.27,-1.65
39,track,"tensor([0.9456], device='cuda:0')",2.86,2.67,0.4
39,track,"tensor([0.9340], device='cuda:0')",3.29,7.99,5.32
39,track,"tensor([0.9334], device='cuda:0')",3.66,8.88,0.89
40,track,"tensor([0.9294], device='cuda:0')",3.57,14.14,5.26
40,track,"tensor([0.9378], device='cuda:0')",2.78,17.23,3.09
40,track,"tensor([0.8400], device='cuda:0')",3.00,20.71,3.48
41,track,"tensor([0.7701], device='cuda:0')",3.06,20.81,0.1
41,track,"tensor([0.6999], device='cuda:0')",2.97,21.41,0.6
41,track,"tensor([0.7930], device='cuda:0')",2.88,30.77,9.36
42,track,"tensor([0.6542], device='cuda:0')",3.53,19.75,-11.02
42,track,"tensor([0.5872], device='cuda:0')",2.00,14.83,-4.92
42,track,"tensor([0.8053], device='cuda:0')",3.14,12.35,-2.48
43,track,"tensor([0.9227], device='cuda:0')",3.48,9.47,-2.88
43,track,"tensor([0.8662], device='cuda:0')",3.22,4.4,-5.07
43,track,"tensor([0.8977], device='cuda:0')",4.14,0.27,-4.13
44,track,"tensor([0.9266], device='cuda:0')",3.35,-8.2,-8.47
44,track,"tensor([0.9359], device='cuda:0')",3.03,-5.48,2.72
44,track,"tensor([0.9380], device='cuda:0')",2.60,-6.3,-0.82
45,track,"tensor([0.9376], device='cuda:0')",3.26,-0.32,5.98
45,track,"tensor([0.9392], device='cuda:0')",3.64,-8.58,-8.26
45,track,"tensor([0.9440], device='cuda:0')",3.51,-8.19,0.39
46,track,"tensor([0.9412], device='cuda:0')",2.71,-11.64,-3.45
46,track,"tensor([0.9351], device='cuda:0')",3.78,-9.18,2.46
46,track,"tensor([0.9310], device='cuda:0')",3.56,-14.41,-5.23
46,track,"tensor([0.9244], device='cuda:0')",3.30,-11.61,2.8
47,track,"tensor([0.9262], device='cuda:0')",3.12,-14.09,-2.48
47,track,"tensor([0.9401], device='cuda:0')",2.70,-13.66,0.43
47,track,"tensor([0.9414], device='cuda:0')",3.69,-9.68,3.98
48,track,"tensor([0.9317], device='cuda:0')",3.54,-13.49,-3.81
48,track,"tensor([0.8825], device='cuda:0')",4.36,-15.42,-1.93
48,track,"tensor([0.9006], device='cuda:0')",3.46,-7.58,7.84
48,track,"tensor([0.8182], device='cuda:0')",3.55,-7.56,0.02
49,track,"tensor([0.8398], device='cuda:0')",3.97,-0.81,6.75
49,track,"tensor([0.7877], device='cuda:0')",3.12,-3.83,-3.02
49,track,"tensor([0.6794], device='cuda:0')",2.61,8.02,11.85
50,track,"tensor([0.8179], device='cuda:0')",3.81,3.66,-4.36
50,track,"tensor([0.7776], device='cuda:0')",3.56,8.71,5.05
50,track,"tensor([0.8157], device='cuda:0')",3.08,3.59,-5.12
51,track,"tensor([0.5142], device='cuda:0')",3.19,9.24,5.65
51,track,"tensor([0.8692], device='cuda:0')",4.29,11.39,2.15
51,track,"tensor([0.9108], device='cuda:0')",2.28,23.78,12.39
52,track,"tensor([0.8300], device='cuda:0')",3.32,21.91,-1.87
52,track,"tensor([0.8536], device='cuda:0')",3.44,31.7,9.79
52,track,"tensor([0.8820], device='cuda:0')",3.11,32.14,0.44
52,track,"tensor([0.8884], device='cuda:0')",3.91,23.59,-8.55
53,track,"tensor([0.8058], device='cuda:0')",3.54,26.61,3.02
53,track,"tensor([0.7188], device='cuda:0')",3.02,10.99,-15.62
53,track,"tensor([0.6772], device='cuda:0')",3.18,14.35,3.36
54,track,"tensor([0.8859], device='cuda:0')",3.68,4.99,-9.36
54,track,"tensor([0.9307], device='cuda:0')",3.26,-1.68,-6.67
54,track,"tensor([0.9341], device='cuda:0')",3.52,-4.84,-3.16
55,track,"tensor([0.9377], device='cuda:0')",3.02,-10.74,-5.9
55,track,"tensor([0.9393], device='cuda:0')",3.30,-11.29,-0.55
55,track,"tensor([0.9446], device='cuda:0')",3.33,-15.45,-4.16
55,track,"tensor([0.9379], device='cuda:0')",3.55,-15.11,0.34
56,track,"tensor([0.9363], device='cuda:0')",3.27,-16.33,-1.22
56,track,"tensor([0.9400], device='cuda:0')",3.40,-17.9,-1.57
56,track,"tensor([0.9281], device='cuda:0')",3.35,-18.53,-0.63
57,track,"tensor([0.9260], device='cuda:0')",3.54,-16.85,1.68
57,track,"tensor([0.9306], device='cuda:0')",2.72,-12.11,4.74
57,track,"tensor([0.9264], device='cuda:0')",3.17,-8.33,3.78
58,track,"tensor([0.9236], device='cuda:0')",3.39,-2.53,5.8
58,track,"tensor([0.8996], device='cuda:0')",3.56,-0.59,1.94
58,track,"tensor([0.9290], device='cuda:0')",3.23,-1.53,-0.94
58,track,"tensor([0.9178], device='cuda:0')",3.54,4.61,6.14
59,track,"tensor([0.8752], device='cuda:0')",2.59,6.8,2.19
59,track,"tensor([0.8808], device='cuda:0')",3.56,7.99,1.19
59,track,"tensor([0.8747], device='cuda:0')",3.45,8.88,0.89
00,track,"tensor([0.9015], device='cuda:0')",2.83,9.25,0.37
00,track,"tensor([0.8767], device='cuda:0')",3.05,10.07,0.82
00,track,"tensor([0.7972], device='cuda:0')",4.27,16.79,6.72
01,track,"tensor([0.8805], device='cuda:0')",3.21,17.25,0.46
01,track,"tensor([0.9043], device='cuda:0')",3.72,17.42,0.17
01,track,"tensor([0.9438], device='cuda:0')",3.29,18.8,1.38
02,track,"tensor([0.9278], device='cuda:0')",3.39,18.62,-0.18
02,track,"tensor([0.9337], device='cuda:0')",2.96,18.83,0.21
02,track,"tensor([0.9447], device='cuda:0')",3.40,14.29,-4.54
02,track,"tensor([0.9354], device='cuda:0')",3.54,8.62,-5.67
03,track,"tensor([0.9332], device='cuda:0')",3.52,8.28,-0.34
03,track,"tensor([0.9413], device='cuda:0')",3.30,4.67,-3.61
03,track,"tensor([0.9480], device='cuda:0')",3.61,-10.92,-15.59
04,track,"tensor([0.9431], device='cuda:0')",4.94,-6.73,4.19
04,track,"tensor([0.9441], device='cuda:0')",3.34,-15.46,-8.73
04,track,"tensor([0.9478], device='cuda:0')",3.99,-14.16,1.3
04,track,"tensor([0.9515], device='cuda:0')",3.90,-16.28,-2.12
05,track,"tensor([0.9403], device='cuda:0')",3.33,-17.29,-1.01
05,track,"tensor([0.9425], device='cuda:0')",3.39,-17.69,-0.4
05,track,"tensor([0.9450], device='cuda:0')",3.37,-19.61,-1.92
05,track,"tensor([0.9454], device='cuda:0')",3.71,-18.76,0.85
06,track,"tensor([0.9318], device='cuda:0')",2.85,-11.72,7.04
06,track,"tensor([0.9331], device='cuda:0')",3.06,-9.75,1.97
06,track,"tensor([0.9289], device='cuda:0')",3.36,-5.9,3.85
07,track,"tensor([0.9116], device='cuda:0')",3.96,0.78,6.68
07,track,"tensor([0.8693], device='cuda:0')",3.97,6.23,5.45
07,track,"tensor([0.9190], device='cuda:0')",3.60,8.92,2.69
08,track,"tensor([0.9051], device='cuda:0')",3.19,14.53,5.61
08,track,"tensor([0.8763], device='cuda:0')",3.33,12.99,-1.54
08,track,"tensor([0.9198], device='cuda:0')",2.97,15.1,2.11
08,track,"tensor([0.9306], device='cuda:0')",3.41,15.39,0.29
09,track,"tensor([0.9374], device='cuda:0')",3.26,16.65,1.26
09,track,"tensor([0.9392], device='cuda:0')",3.45,16.96,0.31
09,track,"tensor([0.9405], device='cuda:0')",3.89,13.7,-3.26
10,track,"tensor([0.9444], device='cuda:0')",3.77,10.03,-3.67
10,track,"tensor([0.8960], device='cuda:0')",3.19,6.43,-3.6
10,track,"tensor([0.9342], device='cuda:0')",3.56,3.14,-3.29
10,track,"tensor([0.9448], device='cuda:0')",3.31,-2.56,-5.7
11,track,"tensor([0.9387], device='cuda:0')",2.55,-6.41,-3.85
11,track,"tensor([0.9362], device='cuda:0')",2.79,-11.49,-5.08
11,track,"tensor([0.9426], device='cuda:0')",4.23,-11.08,0.41
12,track,"tensor([0.9525], device='cuda:0')",3.58,-12.18,-1.1
12,track,"tensor([0.9472], device='cuda:0')",5.14,-11.46,0.72
12,track,"tensor([0.9502], device='cuda:0')",3.32,-11.65,-0.19
13,track,"tensor([0.9444], device='cuda:0')",3.21,-11.63,0.02
13,track,"tensor([0.9383], device='cuda:0')",3.16,-10.31,1.32
13,track,"tensor([0.9548], device='cuda:0')",4.72,-9.16,1.15
13,track,"tensor([0.9455], device='cuda:0')",3.36,-6.12,3.04
14,track,"tensor([0.9342], device='cuda:0')",3.72,-1.53,4.59
14,track,"tensor([0.9040], device='cuda:0')",3.56,1.14,2.67
14,track,"tensor([0.9109], device='cuda:0')",3.32,11.7,10.56
15,track,"tensor([0.8894], device='cuda:0')",3.01,14.88,3.18
15,track,"tensor([0.8641], device='cuda:0')",3.49,13.72,-1.16
15,track,"tensor([0.7622], device='cuda:0')",3.92,20.08,6.36
15,track,"tensor([0.8586], device='cuda:0')",3.40,29.77,9.69
16,track,"tensor([0.8427], device='cuda:0')",3.28,22.69,-7.08
16,track,"tensor([0.8792], device='cuda:0')",3.11,31.16,8.47
16,track,"tensor([0.9044], device='cuda:0')",2.94,28.54,-2.62
17,track,"tensor([0.9278], device='cuda:0')",3.24,28.78,0.24
17,track,"tensor([0.9258], device='cuda:0')",3.24,28.33,-0.45
17,track,"tensor([0.9294], device='cuda:0')",3.62,25.32,-3.01
18,track,"tensor([0.9147], device='cuda:0')",2.86,21.96,-3.36
18,track,"tensor([0.9269], device='cuda:0')",3.25,20.91,-1.05
18,track,"tensor([0.8418], device='cuda:0')",3.08,15.51,-5.4
19,track,"tensor([0.9124], device='cuda:0')",3.51,19.06,3.55
19,track,"tensor([0.9386], device='cuda:0')",3.22,10.89,-8.17
19,track,"tensor([0.9392], device='cuda:0')",2.83,6.34,-4.55
19,track,"tensor([0.9459], device='cuda:0')",3.73,4.27,-2.07
20,track,"tensor([0.9450], device='cuda:0')",3.12,7.58,3.31
20,track,"tensor([0.9445], device='cuda:0')",3.08,7.49,-0.09
20,track,"tensor([0.9554], device='cuda:0')",2.93,12.15,4.66
21,track,"tensor([0.9422], device='cuda:0')",3.12,12.91,0.76
21,track,"tensor([0.9219], device='cuda:0')",3.37,23.41,10.5
21,track,"tensor([0.9024], device='cuda:0')",2.82,25.65,2.24
22,track,"tensor([0.7452], device='cuda:0')",3.27,30.04,4.39
22,track,"tensor([0.5204], device='cuda:0')",2.50,50.52,20.48
22,track,"tensor([0.8157], device='cuda:0')",4.14,41.12,-9.4
23,track,"tensor([0.8013], device='cuda:0')",4.28,44.57,3.45
23,track,"tensor([0.9444], device='cuda:0')",3.51,26.62,-17.95
23,track,"tensor([0.9318], device='cuda:0')",2.99,18.36,-8.26
24,track,"tensor([0.8747], device='cuda:0')",3.18,19.48,1.12
24,track,"tensor([0.9339], device='cuda:0')",3.19,15.93,-3.55
24,track,"tensor([0.9161], device='cuda:0')",3.30,15.18,-0.75
25,track,"tensor([0.9132], device='cuda:0')",2.78,11.25,-3.93
25,track,"tensor([0.9240], device='cuda:0')",3.07,12.99,1.74
25,track,"tensor([0.9152], device='cuda:0')",3.11,9.07,-3.92
25,track,"tensor([0.9245], device='cuda:0')",3.18,6.4,-2.67
26,track,"tensor([0.9298], device='cuda:0')",3.15,3.09,-3.31
26,track,"tensor([0.9402], device='cuda:0')",3.63,2.8,-0.29
26,track,"tensor([0.9332], device='cuda:0')",3.37,5.88,3.08
27,track,"tensor([0.9427], device='cuda:0')",4.18,-0.35,-6.23
27,track,"tensor([0.9392], device='cuda:0')",3.17,1.66,2.01
27,track,"tensor([0.9441], device='cuda:0')",3.11,4.98,3.32
28,track,"tensor([0.9465], device='cuda:0')",3.18,8.04,3.06
28,track,"tensor([0.9473], device='cuda:0')",3.43,15.91,7.87
28,track,"tensor([0.9420], device='cuda:0')",2.98,18.13,2.22
29,track,"tensor([0.9421], device='cuda:0')",2.94,29.9,11.77
29,track,"tensor([0.9428], device='cuda:0')",3.39,29.73,-0.17
29,track,"tensor([0.9393], device='cuda:0')",3.60,32.79,3.06
29,track,"tensor([0.8266], device='cuda:0')",3.89,25.43,-7.36
30,track,"tensor([0.9195], device='cuda:0')",3.32,19.63,-5.8
30,track,"tensor([0.9330], device='cuda:0')",4.19,15.0,-4.63
30,track,"tensor([0.9421], device='cuda:0')",3.55,9.26,-5.74
31,track,"tensor([0.9349], device='cuda:0')",2.95,-0.4,-9.66
31,track,"tensor([0.9417], device='cuda:0')",2.84,-9.52,-9.12
31,track,"tensor([0.9514], device='cuda:0')",3.23,-10.88,-1.36
31,track,"tensor([0.9465], device='cuda:0')",3.08,-13.26,-2.38
32,track,"tensor([0.9342], device='cuda:0')",3.36,-16.31,-3.05
32,track,"tensor([0.9526], device='cuda:0')",2.91,-19.18,-2.87
32,track,"tensor([0.9413], device='cuda:0')",3.78,-14.35,4.83
33,track,"tensor([0.9553], device='cuda:0')",3.95,-15.11,-0.76
33,track,"tensor([0.9323], device='cuda:0')",3.40,-15.51,-0.4
33,track,"tensor([0.9366], device='cuda:0')",3.47,-1.34,14.17
34,track,"tensor([0.8716], device='cuda:0')",3.64,-0.73,0.61
34,track,"tensor([0.8297], device='cuda:0')",2.92,1.48,2.21
34,track,"tensor([0.9042], device='cuda:0')",4.37,3.35,1.87
34,track,"tensor([0.9156], device='cuda:0')",3.01,10.52,7.17
35,track,"tensor([0.8801], device='cuda:0')",3.42,14.3,3.78
35,track,"tensor([0.8921], device='cuda:0')",2.89,14.31,0.01
35,track,"tensor([0.9128], device='cuda:0')",2.79,12.06,-2.25
36,track,"tensor([0.9316], device='cuda:0')",3.54,12.46,0.4
36,track,"tensor([0.9312], device='cuda:0')",3.15,9.08,-3.38
36,track,"tensor([0.9002], device='cuda:0')",3.07,9.5,0.42
37,track,"tensor([0.8460], device='cuda:0')",3.44,1.59,-7.91
37,track,"tensor([0.6984], device='cuda:0')",3.04,0.65,-0.94
37,track,"tensor([0.8584], device='cuda:0')",3.11,0.38,-0.27
38,track,"tensor([0.9270], device='cuda:0')",3.18,31.35,30.97
38,track,"tensor([0.8792], device='cuda:0')",3.15,3.77,-27.58
38,track,"tensor([0.8621], device='cuda:0')",4.49,4.68,0.91
38,track,"tensor([0.8695], device='cuda:0')",3.32,8.11,3.43
39,track,"tensor([0.8593], device='cuda:0')",4.48,14.65,6.54
39,track,"tensor([0.7639], device='cuda:0')",2.93,23.38,8.73
39,track,"tensor([0.7762], device='cuda:0')",3.35,43.42,20.04
40,track,"tensor([0.7832], device='cuda:0')",3.34,41.63,-1.79
40,track,"tensor([0.7793], device='cuda:0')",4.03,58.05,16.42
40,track,"tensor([0.8075], device='cuda:0')",4.61,63.19,5.14
40,track,"tensor([0.6855], device='cuda:0')",3.27,66.44,3.25
41,track,"tensor([0.8570], device='cuda:0')",4.15,63.18,-3.26
41,track,"tensor([0.8770], device='cuda:0')",3.41,61.6,-1.58
41,track,"tensor([0.8711], device='cuda:0')",4.94,61.54,-0.06
41,track,"tensor([0.6968], device='cuda:0')",2.97,59.87,-1.67
42,track,"tensor([0.9457], device='cuda:0')",2.95,57.09,-2.78
42,track,"tensor([0.9145], device='cuda:0')",4.39,56.83,-0.26
42,track,"tensor([0.9102], device='cuda:0')",4.33,51.25,-5.58
43,track,"tensor([0.7983], device='cuda:0')",3.43,43.96,-7.29
43,track,"tensor([0.9544], device='cuda:0')",3.51,34.11,-9.85
43,track,"tensor([0.9586], device='cuda:0')",3.31,32.08,-2.03
43,track,"tensor([0.9395], device='cuda:0')",3.04,34.78,2.7
44,track,"tensor([0.9292], device='cuda:0')",2.94,42.05,7.27
44,track,"tensor([0.9298], device='cuda:0')",3.42,35.95,-6.1
44,track,"tensor([0.9339], device='cuda:0')",3.59,21.37,-14.58
45,track,"tensor([0.9240], device='cuda:0')",3.58,20.82,-0.55
45,track,"tensor([0.8370], device='cuda:0')",3.68,6.86,-13.96
45,track,"tensor([0.9182], device='cuda:0')",3.39,-1.9,-8.76
45,track,"tensor([0.9360], device='cuda:0')",3.44,-4.84,-2.94
46,track,"tensor([0.9307], device='cuda:0')",2.81,-6.53,-1.69
46,track,"tensor([0.8984], device='cuda:0')",3.35,-13.93,-7.4
46,track,"tensor([0.9351], device='cuda:0')",3.74,-18.69,-4.76
47,track,"tensor([0.9344], device='cuda:0')",3.62,-21.82,-3.13
47,track,"tensor([0.9429], device='cuda:0')",2.73,-15.02,6.8
47,track,"tensor([0.9345], device='cuda:0')",3.95,-19.06,-4.04
48,track,"tensor([0.9387], device='cuda:0')",3.58,-24.64,-5.58
48,track,"tensor([0.9441], device='cuda:0')",4.00,-22.18,2.46
48,track,"tensor([0.9528], device='cuda:0')",3.94,-20.74,1.44
48,track,"tensor([0.9564], device='cuda:0')",3.51,-18.9,1.84
49,track,"tensor([0.9504], device='cuda:0')",3.39,-14.41,4.49
49,track,"tensor([0.9401], device='cuda:0')",3.37,-11.73,2.68
49,track,"tensor([0.9481], device='cuda:0')",3.10,-13.55,-1.82
50,track,"tensor([0.9354], device='cuda:0')",3.48,-10.55,3.0
50,track,"tensor([0.9256], device='cuda:0')",3.45,-8.3,2.25
50,track,"tensor([0.9324], device='cuda:0')",4.55,-5.77,2.53
50,track,"tensor([0.9352], device='cuda:0')",3.43,-5.92,-0.15
51,track,"tensor([0.9409], device='cuda:0')",2.96,-4.37,1.55
51,track,"tensor([0.9309], device='cuda:0')",3.22,-3.37,1.0
51,track,"tensor([0.9428], device='cuda:0')",3.50,-5.37,-2.0
52,track,"tensor([0.9378], device='cuda:0')",3.20,-4.51,0.86
52,track,"tensor([0.9432], device='cuda:0')",3.80,-4.47,0.04
52,track,"tensor([0.9435], device='cuda:0')",3.37,-5.72,-1.25
52,track,"tensor([0.9473], device='cuda:0')",3.56,-6.64,-0.92
53,track,"tensor([0.9553], device='cuda:0')",3.37,-8.06,-1.42
53,track,"tensor([0.9513], device='cuda:0')",3.35,-8.15,-0.09
53,track,"tensor([0.9513], device='cuda:0')",3.52,-9.9,-1.75
54,track,"tensor([0.9507], device='cuda:0')",3.76,-10.7,-0.8
54,track,"tensor([0.9500], device='cuda:0')",3.54,-10.47,0.23
54,track,"tensor([0.9499], device='cuda:0')",5.20,-11.09,-0.62
54,track,"tensor([0.9463], device='cuda:0')",3.45,-11.03,0.06
55,track,"tensor([0.9438], device='cuda:0')",3.46,-10.65,0.38
55,track,"tensor([0.9465], device='cuda:0')",4.65,-9.71,0.94
55,track,"tensor([0.9509], device='cuda:0')",3.15,-9.89,-0.18
55,track,"tensor([0.9499], device='cuda:0')",3.81,-9.68,0.21
56,track,"tensor([0.9490], device='cuda:0')",3.00,-9.32,0.36
56,track,"tensor([0.9476], device='cuda:0')",3.95,-9.7,-0.38
56,track,"tensor([0.9481], device='cuda:0')",3.65,-10.01,-0.31
57,track,"tensor([0.9503], device='cuda:0')",3.13,-9.91,0.1
57,track,"tensor([0.9479], device='cuda:0')",4.54,-11.8,-1.89
57,track,"tensor([0.9449], device='cuda:0')",3.45,-12.21,-0.41
57,track,"tensor([0.9458], device='cuda:0')",3.41,-14.06,-1.85
58,track,"tensor([0.9520], device='cuda:0')",3.53,-12.21,1.85
58,track,"tensor([0.9493], device='cuda:0')",3.36,-13.72,-1.51
58,track,"tensor([0.9505], device='cuda:0')",4.12,-14.39,-0.67
59,track,"tensor([0.9505], device='cuda:0')",3.49,-11.02,3.37
59,track,"tensor([0.9558], device='cuda:0')",3.97,-7.74,3.28
59,track,"tensor([0.9534], device='cuda:0')",3.97,-5.35,2.39
59,track,"tensor([0.9459], device='cuda:0')",3.68,-3.42,1.93
00,track,"tensor([0.9470], device='cuda:0')",3.85,-1.73,1.69
00,track,"tensor([0.9423], device='cuda:0')",3.29,0.02,1.75
00,track,"tensor([0.9352], device='cuda:0')",2.89,0.28,0.26
00,track,"tensor([0.9401], device='cuda:0')",4.01,1.35,1.07
01,track,"tensor([0.9337], device='cuda:0')",4.01,2.43,1.08
01,track,"tensor([0.9385], device='cuda:0')",3.10,3.09,0.66
01,track,"tensor([0.9399], device='cuda:0')",3.64,3.57,0.48
02,track,"tensor([0.9379], device='cuda:0')",3.21,4.39,0.82
02,track,"tensor([0.9218], device='cuda:0')",3.02,4.88,0.49
02,track,"tensor([0.9395], device='cuda:0')",2.94,5.68,0.8
03,track,"tensor([0.9381], device='cuda:0')",3.15,6.98,1.3
03,track,"tensor([0.9445], device='cuda:0')",3.62,7.39,0.41
03,track,"tensor([0.9429], device='cuda:0')",3.24,8.19,0.8
04,track,"tensor([0.9396], device='cuda:0')",3.53,8.74,0.55
04,track,"tensor([0.9441], device='cuda:0')",3.39,8.98,0.24
04,track,"tensor([0.9497], device='cuda:0')",3.09,8.88,-0.1
04,track,"tensor([0.9431], device='cuda:0')",3.31,9.59,0.71
05,track,"tensor([0.9424], device='cuda:0')",3.41,10.64,1.05
05,track,"tensor([0.9413], device='cuda:0')",3.27,11.41,0.77
05,track,"tensor([0.9410], device='cuda:0')",3.09,11.62,0.21
06,track,"tensor([0.9408], device='cuda:0')",3.23,12.55,0.93
06,track,"tensor([0.9429], device='cuda:0')",3.54,13.27,0.72
06,track,"tensor([0.9437], device='cuda:0')",3.60,14.51,1.24
07,track,"tensor([0.9422], device='cuda:0')",3.33,15.93,1.42
07,track,"tensor([0.9549], device='cuda:0')",3.24,13.08,-2.85
07,track,"tensor([0.9438], device='cuda:0')",3.70,7.02,-6.06
07,track,"tensor([0.9441], device='cuda:0')",3.61,3.74,-3.28
08,track,"tensor([0.9447], device='cuda:0')",3.46,0.18,-3.56
08,track,"tensor([0.9512], device='cuda:0')",3.61,-3.27,-3.45
08,track,"tensor([0.9506], device='cuda:0')",3.40,-5.87,-2.6
09,track,"tensor([0.9554], device='cuda:0')",3.05,-8.0,-2.13
09,track,"tensor([0.9545], device='cuda:0')",3.36,-8.34,-0.34
