Timestamp,Class,Confidence Score,FPS,Error,Delta Error
34,track,"tensor([0.9444], device='cuda:0')",2.92,-4.97,11.17
34,track,"tensor([0.9557], device='cuda:0')",3.30,-4.9,0.07
34,track,"tensor([0.9583], device='cuda:0')",2.87,0.1,5.0
35,track,"tensor([0.9515], device='cuda:0')",3.20,1.15,1.05
35,track,"tensor([0.9511], device='cuda:0')",3.14,3.22,2.07
35,track,"tensor([0.9501], device='cuda:0')",3.14,-0.01,-3.23
36,track,"tensor([0.9509], device='cuda:0')",3.52,1.86,1.87
36,track,"tensor([0.8547], device='cuda:0')",4.10,1.77,-0.09
36,track,"tensor([0.9101], device='cuda:0')",3.26,20.56,18.79
36,track,"tensor([0.8459], device='cuda:0')",3.91,8.69,-11.87
37,track,"tensor([0.8779], device='cuda:0')",3.29,11.36,2.67
37,track,"tensor([0.8265], device='cuda:0')",2.58,11.41,0.05
37,track,"tensor([0.9003], device='cuda:0')",2.96,24.39,12.98
38,track,"tensor([0.9038], device='cuda:0')",3.35,21.76,-2.63
38,track,"tensor([0.9319], device='cuda:0')",2.90,21.38,-0.38
38,track,"tensor([0.8650], device='cuda:0')",4.19,20.96,-0.42
38,track,"tensor([0.8713], device='cuda:0')",4.03,14.17,-6.79
39,track,"tensor([0.8984], device='cuda:0')",3.33,10.06,-4.11
39,track,"tensor([0.7695], device='cuda:0')",3.01,7.44,-2.62
39,track,"tensor([0.9199], device='cuda:0')",3.50,6.98,-0.46
40,track,"tensor([0.9288], device='cuda:0')",3.24,-4.02,-11.0
40,track,"tensor([0.8902], device='cuda:0')",2.84,-13.6,-9.58
40,track,"tensor([0.8866], device='cuda:0')",4.84,-4.1,9.5
41,track,"tensor([0.9271], device='cuda:0')",3.08,-10.86,-6.76
41,track,"tensor([0.9431], device='cuda:0')",3.17,-17.4,-6.54
41,track,"tensor([0.9342], device='cuda:0')",4.18,-9.79,7.61
41,track,"tensor([0.9163], device='cuda:0')",4.00,-16.09,-6.3
42,track,"tensor([0.9195], device='cuda:0')",3.55,-20.41,-4.32
42,track,"tensor([0.8936], device='cuda:0')",3.00,-20.63,-0.22
42,track,"tensor([0.8808], device='cuda:0')",2.91,-2.8,17.83
43,track,"tensor([0.5822], device='cuda:0')",3.54,-0.27,2.53
43,track,"tensor([0.8852], device='cuda:0')",4.17,8.8,9.07
43,track,"tensor([0.8830], device='cuda:0')",2.75,0.3,-8.5
44,track,"tensor([0.8034], device='cuda:0')",3.14,-14.15,-14.45
44,track,"tensor([0.8295], device='cuda:0')",3.15,0.54,14.69
44,track,"tensor([0.7664], device='cuda:0')",3.91,-9.88,-10.42
44,track,"tensor([0.6666], device='cuda:0')",3.40,-2.29,7.59
45,track,"tensor([0.6588], device='cuda:0')",2.56,-7.17,-4.88
45,track,"tensor([0.9286], device='cuda:0')",2.68,30.33,37.5
45,track,"tensor([0.6726], device='cuda:0')",3.46,28.22,-2.11
46,track,"tensor([0.7265], device='cuda:0')",3.27,29.73,1.51
46,track,"tensor([0.8886], device='cuda:0')",3.03,34.98,5.25
46,track,"tensor([0.9014], device='cuda:0')",3.26,39.53,4.55
47,track,"tensor([0.8681], device='cuda:0')",3.05,40.89,1.36
47,track,"tensor([0.8693], device='cuda:0')",3.27,35.4,-5.49
47,track,"tensor([0.9209], device='cuda:0')",3.55,29.86,-5.54
48,track,"tensor([0.7173], device='cuda:0')",3.49,28.3,-1.56
48,track,"tensor([0.6202], device='cuda:0')",3.77,17.21,-11.09
48,track,"tensor([0.9290], device='cuda:0')",3.51,10.2,-7.01
48,track,"tensor([0.9415], device='cuda:0')",4.03,2.79,-7.41
49,track,"tensor([0.9122], device='cuda:0')",3.48,0.11,-2.68
49,track,"tensor([0.8763], device='cuda:0')",3.57,-5.5,-5.61
49,track,"tensor([0.9107], device='cuda:0')",4.61,-11.09,-5.59
50,track,"tensor([0.9310], device='cuda:0')",3.14,-15.06,-3.97
50,track,"tensor([0.9350], device='cuda:0')",3.27,-17.0,-1.94
50,track,"tensor([0.9380], device='cuda:0')",3.31,-19.37,-2.37
50,track,"tensor([0.9223], device='cuda:0')",3.83,-19.58,-0.21
51,track,"tensor([0.9225], device='cuda:0')",3.51,-21.93,-2.35
51,track,"tensor([0.9302], device='cuda:0')",3.34,-23.74,-1.81
51,track,"tensor([0.9290], device='cuda:0')",3.19,-20.61,3.13
52,track,"tensor([0.9279], device='cuda:0')",3.44,-19.94,0.67
52,track,"tensor([0.9270], device='cuda:0')",3.52,-16.86,3.08
52,track,"tensor([0.9333], device='cuda:0')",4.01,-16.31,0.55
52,track,"tensor([0.9395], device='cuda:0')",3.45,-14.39,1.92
53,track,"tensor([0.9283], device='cuda:0')",3.30,-14.49,-0.1
53,track,"tensor([0.9258], device='cuda:0')",3.26,-7.87,6.62
53,track,"tensor([0.9244], device='cuda:0')",3.23,-2.34,5.53
54,track,"tensor([0.9185], device='cuda:0')",3.24,-2.41,-0.07
54,track,"tensor([0.5879], device='cuda:0')",4.34,-0.59,1.82
54,track,"tensor([0.8478], device='cuda:0')",3.19,9.05,9.64
54,track,"tensor([0.6158], device='cuda:0')",3.23,8.18,-0.87
55,track,"tensor([0.8347], device='cuda:0')",3.33,7.88,-0.3
55,track,"tensor([0.8320], device='cuda:0')",3.00,9.92,2.04
55,track,"tensor([0.8101], device='cuda:0')",3.87,10.58,0.66
56,track,"tensor([0.8674], device='cuda:0')",3.30,14.75,4.17
56,track,"tensor([0.9199], device='cuda:0')",2.74,16.45,1.7
56,track,"tensor([0.9113], device='cuda:0')",3.43,15.39,-1.06
57,track,"tensor([0.9100], device='cuda:0')",3.31,16.26,0.87
57,track,"tensor([0.9243], device='cuda:0')",3.63,18.8,2.54
57,track,"tensor([0.9377], device='cuda:0')",3.99,18.72,-0.08
57,track,"tensor([0.9247], device='cuda:0')",3.10,18.04,-0.68
58,track,"tensor([0.9275], device='cuda:0')",3.81,14.47,-3.57
58,track,"tensor([0.9245], device='cuda:0')",5.34,11.04,-3.43
58,track,"tensor([0.9252], device='cuda:0')",3.75,9.08,-1.96
59,track,"tensor([0.9083], device='cuda:0')",3.40,5.58,-3.5
59,track,"tensor([0.9397], device='cuda:0')",3.44,2.8,-2.78
59,track,"tensor([0.9284], device='cuda:0')",4.02,-6.92,-9.72
59,track,"tensor([0.9135], device='cuda:0')",2.73,-12.68,-5.76
00,track,"tensor([0.9276], device='cuda:0')",3.11,-5.51,7.17
00,track,"tensor([0.9446], device='cuda:0')",2.83,-14.47,-8.96
00,track,"tensor([0.9189], device='cuda:0')",3.16,-12.21,2.26
01,track,"tensor([0.9214], device='cuda:0')",2.78,-13.33,-1.12
01,track,"tensor([0.9326], device='cuda:0')",4.50,-18.14,-4.81
01,track,"tensor([0.8938], device='cuda:0')",2.79,-19.13,-0.99
02,track,"tensor([0.9039], device='cuda:0')",3.14,-21.21,-2.08
02,track,"tensor([0.9265], device='cuda:0')",3.41,-23.81,-2.6
02,track,"tensor([0.9002], device='cuda:0')",3.36,-17.94,5.87
03,track,"tensor([0.9194], device='cuda:0')",3.05,-16.59,1.35
03,track,"tensor([0.9001], device='cuda:0')",2.97,-8.47,8.12
03,track,"tensor([0.8991], device='cuda:0')",3.12,-4.83,3.64
04,track,"tensor([0.8899], device='cuda:0')",3.57,-0.13,4.7
04,track,"tensor([0.9064], device='cuda:0')",3.45,7.72,7.85
04,track,"tensor([0.9205], device='cuda:0')",3.72,11.4,3.68
04,track,"tensor([0.9431], device='cuda:0')",3.10,16.13,4.73
05,track,"tensor([0.9307], device='cuda:0')",3.12,15.78,-0.35
05,track,"tensor([0.9375], device='cuda:0')",3.34,17.13,1.35
05,track,"tensor([0.9076], device='cuda:0')",4.09,18.64,1.51
06,track,"tensor([0.9176], device='cuda:0')",3.28,20.07,1.43
06,track,"tensor([0.9299], device='cuda:0')",4.23,17.37,-2.7
06,track,"tensor([0.9257], device='cuda:0')",3.22,13.75,-3.62
06,track,"tensor([0.9119], device='cuda:0')",3.31,8.47,-5.28
07,track,"tensor([0.9256], device='cuda:0')",3.63,4.38,-4.09
07,track,"tensor([0.9290], device='cuda:0')",3.82,-2.04,-6.42
07,track,"tensor([0.8999], device='cuda:0')",2.86,-3.38,-1.34
08,track,"tensor([0.9258], device='cuda:0')",3.34,-7.27,-3.89
08,track,"tensor([0.9388], device='cuda:0')",3.45,-9.64,-2.37
08,track,"tensor([0.9267], device='cuda:0')",3.50,-11.47,-1.83
08,track,"tensor([0.9230], device='cuda:0')",3.38,-10.81,0.66
09,track,"tensor([0.9261], device='cuda:0')",3.18,-10.85,-0.04
09,track,"tensor([0.9399], device='cuda:0')",3.08,-10.73,0.12
09,track,"tensor([0.9475], device='cuda:0')",3.83,-10.46,0.27
10,track,"tensor([0.9468], device='cuda:0')",2.84,-11.2,-0.74
10,track,"tensor([0.9026], device='cuda:0')",3.60,-8.1,3.1
10,track,"tensor([0.9137], device='cuda:0')",4.08,-9.51,-1.41
11,track,"tensor([0.9240], device='cuda:0')",3.26,-9.1,0.41
11,track,"tensor([0.9422], device='cuda:0')",3.29,-7.57,1.53
11,track,"tensor([0.9140], device='cuda:0')",4.54,0.68,8.25
11,track,"tensor([0.8417], device='cuda:0')",2.92,8.04,7.36
12,track,"tensor([0.9010], device='cuda:0')",3.61,15.33,7.29
12,track,"tensor([0.7112], device='cuda:0')",3.31,21.27,5.94
12,track,"tensor([0.5885], device='cuda:0')",4.35,23.61,2.34
13,track,"tensor([0.8182], device='cuda:0')",3.48,24.46,0.85
13,track,"tensor([0.7877], device='cuda:0')",3.35,25.34,0.88
13,track,"tensor([0.6405], device='cuda:0')",1.45,36.61,11.27
14,track,"tensor([0.7110], device='cuda:0')",2.24,21.67,-14.94
14,track,"tensor([0.5364], device='cuda:0')",3.80,34.74,13.07
15,track,"tensor([0.6932], device='cuda:0')",3.36,35.96,1.22
15,track,"tensor([0.6067], device='cuda:0')",3.13,26.18,-9.78
15,track,"tensor([0.7167], device='cuda:0')",3.78,-9.39,-35.57
16,track,"tensor([0.8822], device='cuda:0')",2.29,2.97,12.36
16,track,"tensor([0.8818], device='cuda:0')",4.33,-1.31,-4.28
16,track,"tensor([0.9104], device='cuda:0')",3.44,7.69,9.0
16,track,"tensor([0.9085], device='cuda:0')",4.01,10.66,2.97
17,track,"tensor([0.9086], device='cuda:0')",3.63,-2.04,-12.7
17,track,"tensor([0.9107], device='cuda:0')",3.65,8.68,10.72
17,track,"tensor([0.9382], device='cuda:0')",4.82,13.03,4.35
17,track,"tensor([0.8342], device='cuda:0')",2.96,9.94,-3.09
18,track,"tensor([0.9070], device='cuda:0')",3.11,17.19,7.25
18,track,"tensor([0.8785], device='cuda:0')",2.81,16.69,-0.5
18,track,"tensor([0.9300], device='cuda:0')",3.72,17.81,1.12
19,track,"tensor([0.7770], device='cuda:0')",2.72,15.06,-2.75
19,track,"tensor([0.8879], device='cuda:0')",3.50,22.4,7.34
19,track,"tensor([0.7307], device='cuda:0')",2.97,-1.03,-23.43
20,track,"tensor([0.7677], device='cuda:0')",3.30,4.01,5.04
20,track,"tensor([0.8286], device='cuda:0')",2.88,8.69,4.68
20,track,"tensor([0.7927], device='cuda:0')",3.89,-11.88,-20.57
21,track,"tensor([0.9284], device='cuda:0')",3.33,14.57,26.45
21,track,"tensor([0.9461], device='cuda:0')",3.13,14.85,0.28
21,track,"tensor([0.9364], device='cuda:0')",2.71,19.93,5.08
22,track,"tensor([0.8556], device='cuda:0')",2.89,-13.84,-33.77
22,track,"tensor([0.9330], device='cuda:0')",3.00,28.24,42.08
22,track,"tensor([0.7167], device='cuda:0')",3.27,-8.46,-36.7
23,track,"tensor([0.9278], device='cuda:0')",2.66,31.68,40.14
23,track,"tensor([0.9548], device='cuda:0')",4.07,28.38,-3.3
23,track,"tensor([0.9265], device='cuda:0')",3.03,25.23,-3.15
24,track,"tensor([0.7559], device='cuda:0')",2.95,30.84,5.61
24,track,"tensor([0.9187], device='cuda:0')",2.72,30.04,-0.8
24,track,"tensor([0.7874], device='cuda:0')",3.86,35.22,5.18
24,track,"tensor([0.8446], device='cuda:0')",3.18,31.08,-4.14
25,track,"tensor([0.8856], device='cuda:0')",2.95,20.61,-10.47
25,track,"tensor([0.9360], device='cuda:0')",2.48,-2.43,-23.04
25,track,"tensor([0.9340], device='cuda:0')",3.36,-11.82,-9.39
26,track,"tensor([0.9387], device='cuda:0')",3.21,-10.69,1.13
26,track,"tensor([0.8017], device='cuda:0')",3.81,-15.99,-5.3
26,track,"tensor([0.9050], device='cuda:0')",2.95,-18.92,-2.93
27,track,"tensor([0.8943], device='cuda:0')",2.98,-21.79,-2.87
27,track,"tensor([0.9164], device='cuda:0')",3.40,-16.98,4.81
27,track,"tensor([0.9291], device='cuda:0')",3.09,-12.49,4.49
28,track,"tensor([0.9343], device='cuda:0')",3.28,-6.5,5.99
28,track,"tensor([0.9437], device='cuda:0')",3.79,-4.35,2.15
28,track,"tensor([0.9369], device='cuda:0')",2.69,1.53,5.88
29,track,"tensor([0.9479], device='cuda:0')",3.04,4.11,2.58
29,track,"tensor([0.9177], device='cuda:0')",2.85,8.98,4.87
29,track,"tensor([0.9019], device='cuda:0')",3.04,15.53,6.55
30,track,"tensor([0.9372], device='cuda:0')",3.62,16.32,0.79
30,track,"tensor([0.9177], device='cuda:0')",3.22,17.22,0.9
30,track,"tensor([0.9284], device='cuda:0')",3.61,22.76,5.54
30,track,"tensor([0.9218], device='cuda:0')",3.20,20.82,-1.94
31,track,"tensor([0.8676], device='cuda:0')",3.07,21.16,0.34
31,track,"tensor([0.8855], device='cuda:0')",3.88,17.88,-3.28
31,track,"tensor([0.7596], device='cuda:0')",3.84,13.94,-3.94
32,track,"tensor([0.8511], device='cuda:0')",4.06,13.4,-0.54
32,track,"tensor([0.7859], device='cuda:0')",2.88,10.18,-3.22
32,track,"tensor([0.8511], device='cuda:0')",2.99,4.33,-5.85
33,track,"tensor([0.8986], device='cuda:0')",3.61,-0.11,-4.44
33,track,"tensor([0.8961], device='cuda:0')",3.08,-3.01,-2.9
33,track,"tensor([0.8774], device='cuda:0')",3.68,-3.67,-0.66
34,track,"tensor([0.8919], device='cuda:0')",2.57,-2.88,0.79
34,track,"tensor([0.8954], device='cuda:0')",3.24,-1.59,1.29
34,track,"tensor([0.9081], device='cuda:0')",3.31,-0.33,1.26
34,track,"tensor([0.9082], device='cuda:0')",3.27,1.85,2.18
35,track,"tensor([0.9060], device='cuda:0')",3.52,5.46,3.61
35,track,"tensor([0.9270], device='cuda:0')",3.17,7.82,2.36
35,track,"tensor([0.9157], device='cuda:0')",4.17,13.54,5.72
36,track,"tensor([0.8719], device='cuda:0')",3.64,24.16,10.62
36,track,"tensor([0.8124], device='cuda:0')",2.91,34.75,10.59
36,track,"tensor([0.7305], device='cuda:0')",3.83,45.97,11.22
36,track,"tensor([0.6956], device='cuda:0')",3.22,58.69,12.72
37,track,"tensor([0.7645], device='cuda:0')",3.45,64.15,5.46
37,track,"tensor([0.5978], device='cuda:0')",3.15,64.28,0.13
37,track,"tensor([0.6709], device='cuda:0')",3.08,64.79,0.51
38,track,"tensor([0.6581], device='cuda:0')",3.47,63.4,-1.39
38,track,"tensor([0.8201], device='cuda:0')",3.30,62.38,-1.02
38,track,"tensor([0.8301], device='cuda:0')",3.55,59.31,-3.07
39,track,"tensor([0.8226], device='cuda:0')",3.26,54.63,-4.68
39,track,"tensor([0.8732], device='cuda:0')",3.60,54.08,-0.55
39,track,"tensor([0.8666], device='cuda:0')",3.71,48.48,-5.6
39,track,"tensor([0.7773], device='cuda:0')",3.57,43.44,-5.04
40,track,"tensor([0.9464], device='cuda:0')",3.43,41.36,-2.08
40,track,"tensor([0.9171], device='cuda:0')",3.31,36.95,-4.41
40,track,"tensor([0.9532], device='cuda:0')",2.61,29.71,-7.24
41,track,"tensor([0.9494], device='cuda:0')",3.78,27.28,-2.43
41,track,"tensor([0.9397], device='cuda:0')",3.16,33.72,6.44
41,track,"tensor([0.8869], device='cuda:0')",3.49,26.34,-7.38
42,track,"tensor([0.7880], device='cuda:0')",3.47,31.25,4.91
42,track,"tensor([0.8958], device='cuda:0')",3.66,18.07,-13.18
42,track,"tensor([0.9216], device='cuda:0')",3.88,18.33,0.26
42,track,"tensor([0.9122], device='cuda:0')",3.85,3.84,-14.49
43,track,"tensor([0.9319], device='cuda:0')",3.14,-2.25,-6.09
43,track,"tensor([0.9164], device='cuda:0')",4.59,-5.11,-2.86
43,track,"tensor([0.9169], device='cuda:0')",3.56,-10.19,-5.08
43,track,"tensor([0.9307], device='cuda:0')",4.07,-12.54,-2.35
44,track,"tensor([0.9381], device='cuda:0')",3.62,-14.23,-1.69
44,track,"tensor([0.9354], device='cuda:0')",3.80,-14.36,-0.13
44,track,"tensor([0.9323], device='cuda:0')",3.55,-15.32,-0.96
44,track,"tensor([0.9253], device='cuda:0')",3.29,-18.67,-3.35
45,track,"tensor([0.9447], device='cuda:0')",3.76,-21.45,-2.78
45,track,"tensor([0.9222], device='cuda:0')",3.32,-19.81,1.64
45,track,"tensor([0.9405], device='cuda:0')",3.53,-23.35,-3.54
46,track,"tensor([0.9491], device='cuda:0')",3.31,-19.09,4.26
46,track,"tensor([0.9525], device='cuda:0')",3.29,-16.55,2.54
46,track,"tensor([0.9553], device='cuda:0')",3.46,-11.05,5.5
47,track,"tensor([0.9584], device='cuda:0')",3.11,-10.62,0.43
47,track,"tensor([0.9513], device='cuda:0')",3.39,-11.57,-0.95
47,track,"tensor([0.9442], device='cuda:0')",3.18,-10.57,1.0
48,track,"tensor([0.9249], device='cuda:0')",3.04,-10.97,-0.4
48,track,"tensor([0.9360], device='cuda:0')",3.01,-8.51,2.46
48,track,"tensor([0.9312], device='cuda:0')",2.84,-7.64,0.87
48,track,"tensor([0.9225], device='cuda:0')",3.37,-9.5,-1.86
49,track,"tensor([0.9372], device='cuda:0')",3.59,-7.16,2.34
49,track,"tensor([0.9374], device='cuda:0')",3.30,-6.19,0.97
49,track,"tensor([0.9298], device='cuda:0')",3.31,-9.66,-3.47
50,track,"tensor([0.9422], device='cuda:0')",3.66,-10.83,-1.17
50,track,"tensor([0.9308], device='cuda:0')",3.85,-10.6,0.23
50,track,"tensor([0.9315], device='cuda:0')",3.04,-11.79,-1.19
50,track,"tensor([0.9439], device='cuda:0')",3.87,-13.31,-1.52
51,track,"tensor([0.9403], device='cuda:0')",4.03,-12.54,0.77
51,track,"tensor([0.9483], device='cuda:0')",3.43,-13.99,-1.45
51,track,"tensor([0.9465], device='cuda:0')",3.41,-15.25,-1.26
52,track,"tensor([0.9474], device='cuda:0')",3.51,-15.54,-0.29
52,track,"tensor([0.9500], device='cuda:0')",3.12,-13.16,2.38
52,track,"tensor([0.9507], device='cuda:0')",3.05,-8.08,5.08
53,track,"tensor([0.9494], device='cuda:0')",2.81,-6.45,1.63
53,track,"tensor([0.9489], device='cuda:0')",3.47,-4.81,1.64
53,track,"tensor([0.9444], device='cuda:0')",3.15,-3.82,0.99
54,track,"tensor([0.9412], device='cuda:0')",3.39,-1.89,1.93
54,track,"tensor([0.9424], device='cuda:0')",3.31,-0.85,1.04
54,track,"tensor([0.9391], device='cuda:0')",3.05,-2.13,-1.28
54,track,"tensor([0.9493], device='cuda:0')",3.92,-0.79,1.34
55,track,"tensor([0.9409], device='cuda:0')",3.26,-1.79,-1.0
55,track,"tensor([0.9415], device='cuda:0')",3.20,0.22,2.01
55,track,"tensor([0.9435], device='cuda:0')",3.81,0.42,0.2
56,track,"tensor([0.9464], device='cuda:0')",3.72,1.55,1.13
56,track,"tensor([0.9479], device='cuda:0')",3.89,1.53,-0.02
56,track,"tensor([0.9520], device='cuda:0')",3.42,2.25,0.72
56,track,"tensor([0.9492], device='cuda:0')",3.49,2.35,0.1
57,track,"tensor([0.9490], device='cuda:0')",3.34,2.86,0.51
57,track,"tensor([0.9481], device='cuda:0')",3.56,2.65,-0.21
57,track,"tensor([0.9363], device='cuda:0')",4.19,1.44,-1.21
57,track,"tensor([0.9221], device='cuda:0')",3.92,1.94,0.5
58,track,"tensor([0.9282], device='cuda:0')",4.46,2.94,1.0
58,track,"tensor([0.9251], device='cuda:0')",3.09,3.62,0.68
58,track,"tensor([0.9343], device='cuda:0')",3.02,4.0,0.38
59,track,"tensor([0.9372], device='cuda:0')",3.25,6.06,2.06
59,track,"tensor([0.9351], device='cuda:0')",4.89,6.56,0.5
59,track,"tensor([0.9271], device='cuda:0')",3.37,7.07,0.51
59,track,"tensor([0.9383], device='cuda:0')",3.23,7.35,0.28
00,track,"tensor([0.9374], device='cuda:0')",3.03,8.23,0.88
00,track,"tensor([0.9381], device='cuda:0')",3.08,8.59,0.36
00,track,"tensor([0.9308], device='cuda:0')",3.60,9.5,0.91
01,track,"tensor([0.9362], device='cuda:0')",3.44,10.15,0.65
01,track,"tensor([0.9407], device='cuda:0')",3.67,11.51,1.36
01,track,"tensor([0.9360], device='cuda:0')",3.26,12.1,0.59
02,track,"tensor([0.9345], device='cuda:0')",3.45,12.23,0.13
02,track,"tensor([0.9390], device='cuda:0')",3.50,13.04,0.81
02,track,"tensor([0.9404], device='cuda:0')",2.93,13.44,0.4
02,track,"tensor([0.9412], device='cuda:0')",3.78,13.26,-0.18
03,track,"tensor([0.9417], device='cuda:0')",3.78,10.41,-2.85
03,track,"tensor([0.9463], device='cuda:0')",3.09,8.13,-2.28
03,track,"tensor([0.9429], device='cuda:0')",3.44,5.05,-3.08
04,track,"tensor([0.9268], device='cuda:0')",3.29,2.05,-3.0
04,track,"tensor([0.9473], device='cuda:0')",3.94,-0.38,-2.43
04,track,"tensor([0.9460], device='cuda:0')",5.07,-2.59,-2.21
04,track,"tensor([0.9505], device='cuda:0')",4.53,-3.13,-0.54
05,track,"tensor([0.9349], device='cuda:0')",3.24,-4.13,-1.0
05,track,"tensor([0.9366], device='cuda:0')",3.72,-4.89,-0.76
05,track,"tensor([0.9344], device='cuda:0')",4.67,-6.06,-1.17
05,track,"tensor([0.9433], device='cuda:0')",3.08,-6.89,-0.83
06,track,"tensor([0.9453], device='cuda:0')",4.02,-8.11,-1.22
06,track,"tensor([0.9436], device='cuda:0')",3.12,-9.22,-1.11
06,track,"tensor([0.9453], device='cuda:0')",3.19,-9.66,-0.44
07,track,"tensor([0.9431], device='cuda:0')",3.59,-9.84,-0.18
07,track,"tensor([0.9420], device='cuda:0')",3.69,-10.21,-0.37
07,track,"tensor([0.9425], device='cuda:0')",3.36,-10.47,-0.26
07,track,"tensor([0.9282], device='cuda:0')",3.68,-11.69,-1.22
08,track,"tensor([0.9352], device='cuda:0')",2.97,-12.83,-1.14
08,track,"tensor([0.9444], device='cuda:0')",3.03,-13.68,-0.85
08,track,"tensor([0.9528], device='cuda:0')",4.85,-14.79,-1.11
09,track,"tensor([0.9502], device='cuda:0')",3.52,-15.57,-0.78
09,track,"tensor([0.9458], device='cuda:0')",2.96,-16.56,-0.99
09,track,"tensor([0.9394], device='cuda:0')",2.91,-13.73,2.83
10,track,"tensor([0.9122], device='cuda:0')",3.09,-10.72,3.01
10,track,"tensor([0.8563], device='cuda:0')",3.49,-8.01,2.71
10,end-track,"tensor([0.6706], device='cuda:0')",3.60,0,0
10,end-track,"tensor([0.6403], device='cuda:0')",4.90,0,0
11,track,"tensor([0.9352], device='cuda:0')",4.07,0.15,8.16
11,track,"tensor([0.9399], device='cuda:0')",5.02,1.57,1.42
11,track,"tensor([0.9396], device='cuda:0')",3.31,1.55,-0.02
11,track,"tensor([0.9298], device='cuda:0')",4.13,1.29,-0.26
12,track,"tensor([0.9329], device='cuda:0')",4.15,1.71,0.42
12,track,"tensor([0.9106], device='cuda:0')",3.87,2.34,0.63
12,end-track,"tensor([0.5290], device='cuda:0')",3.10,0,0
12,track,"tensor([0.8686], device='cuda:0')",3.66,3.7,1.36
13,end-track,"tensor([0.7022], device='cuda:0')",3.64,0,0
13,end-track,"tensor([0.6100], device='cuda:0')",4.06,0,0
13,end-track,"tensor([0.7629], device='cuda:0')",4.41,0,0
13,end-track,"tensor([0.6656], device='cuda:0')",3.51,0,0
14,end-track,"tensor([0.6721], device='cuda:0')",3.77,0,0
14,end-track,"tensor([0.6851], device='cuda:0')",3.39,0,0
14,end-track,"tensor([0.6814], device='cuda:0')",3.55,0,0
15,end-track,"tensor([0.7714], device='cuda:0')",3.83,0,0
15,end-track,"tensor([0.7651], device='cuda:0')",3.81,0,0
15,end-track,"tensor([0.7125], device='cuda:0')",3.31,0,0
15,end-track,"tensor([0.6867], device='cuda:0')",3.20,0,0
16,end-track,"tensor([0.6700], device='cuda:0')",4.19,0,0
16,track,"tensor([0.5489], device='cuda:0')",3.59,0,0
16,end-track,"tensor([0.6778], device='cuda:0')",3.78,0,0
16,end-track,"tensor([0.7695], device='cuda:0')",3.61,0,0
17,end-track,"tensor([0.8149], device='cuda:0')",3.99,0,0
17,end-track,"tensor([0.8404], device='cuda:0')",4.08,0,0
17,end-track,"tensor([0.8112], device='cuda:0')",3.92,0,0
18,end-track,"tensor([0.8160], device='cuda:0')",3.54,0,0
18,end-track,"tensor([0.8569], device='cuda:0')",3.49,0,0
18,end-track,"tensor([0.8607], device='cuda:0')",4.06,0,0
18,end-track,"tensor([0.8476], device='cuda:0')",3.65,0,0
19,end-track,"tensor([0.8392], device='cuda:0')",3.65,0,0
19,end-track,"tensor([0.8165], device='cuda:0')",3.82,0,0
19,end-track,"tensor([0.8409], device='cuda:0')",3.99,0,0
19,end-track,"tensor([0.7667], device='cuda:0')",4.25,0,0
20,end-track,"tensor([0.7818], device='cuda:0')",3.66,0,0
20,end-track,"tensor([0.7342], device='cuda:0')",3.91,0,0
