Timestamp,Class,Confidence Score,FPS,Error,Delta Error
29,track,"tensor([0.8970], device='cuda:0')",3.58,-6.77,-6.54
29,track,"tensor([0.8829], device='cuda:0')",2.90,-1.86,4.91
29,track,"tensor([0.8426], device='cuda:0')",3.01,-3.68,-1.82
30,track,"tensor([0.8324], device='cuda:0')",3.62,-1.03,2.65
30,track,"tensor([0.5804], device='cuda:0')",3.82,2.65,3.68
30,track,"tensor([0.9027], device='cuda:0')",2.60,1.19,-1.46
31,track,"tensor([0.8848], device='cuda:0')",2.99,1.52,0.33
31,track,"tensor([0.9203], device='cuda:0')",3.37,4.44,2.92
31,track,"tensor([0.9229], device='cuda:0')",3.56,8.26,3.82
31,track,"tensor([0.9193], device='cuda:0')",3.19,10.66,2.4
32,track,"tensor([0.8779], device='cuda:0')",3.20,7.85,-2.81
32,track,"tensor([0.8758], device='cuda:0')",3.24,11.05,3.2
32,track,"tensor([0.8845], device='cuda:0')",2.76,13.17,2.12
33,track,"tensor([0.7742], device='cuda:0')",3.01,10.84,-2.33
33,track,"tensor([0.8394], device='cuda:0')",2.92,13.65,2.81
34,track,"tensor([0.8806], device='cuda:0')",2.86,13.35,-0.3
34,track,"tensor([0.9216], device='cuda:0')",3.04,10.66,-2.69
34,track,"tensor([0.9045], device='cuda:0')",3.06,12.87,2.21
35,track,"tensor([0.8805], device='cuda:0')",2.72,5.92,-6.95
35,track,"tensor([0.9027], device='cuda:0')",3.12,12.61,6.69
35,track,"tensor([0.9264], device='cuda:0')",2.94,8.58,-4.03
36,track,"tensor([0.9238], device='cuda:0')",3.06,7.13,-1.45
36,track,"tensor([0.9263], device='cuda:0')",3.94,6.38,-0.75
36,track,"tensor([0.9239], device='cuda:0')",3.29,0.84,-5.54
36,track,"tensor([0.9298], device='cuda:0')",3.84,2.21,1.37
37,track,"tensor([0.9298], device='cuda:0')",2.85,-3.56,-5.77
37,track,"tensor([0.9304], device='cuda:0')",2.84,-5.48,-1.92
37,track,"tensor([0.9246], device='cuda:0')",3.17,-6.58,-1.1
38,track,"tensor([0.9383], device='cuda:0')",3.05,-7.58,-1.0
38,track,"tensor([0.9402], device='cuda:0')",3.31,-7.4,0.18
38,track,"tensor([0.9480], device='cuda:0')",2.91,-9.85,-2.45
39,track,"tensor([0.9393], device='cuda:0')",3.37,-4.7,5.15
39,track,"tensor([0.9470], device='cuda:0')",3.25,-7.26,-2.56
39,track,"tensor([0.9444], device='cuda:0')",2.49,-10.2,-2.94
40,track,"tensor([0.9489], device='cuda:0')",3.70,-11.09,-0.89
40,track,"tensor([0.9527], device='cuda:0')",3.05,-10.41,0.68
40,track,"tensor([0.9527], device='cuda:0')",3.57,-11.82,-1.41
40,track,"tensor([0.9500], device='cuda:0')",3.90,-12.2,-0.38
41,track,"tensor([0.9516], device='cuda:0')",3.18,-12.81,-0.61
41,track,"tensor([0.9418], device='cuda:0')",3.38,-9.93,2.88
41,track,"tensor([0.9501], device='cuda:0')",3.15,-9.86,0.07
42,track,"tensor([0.9415], device='cuda:0')",3.19,-18.71,-8.85
